,city_duration_sec_mean_over_windows,city_sampling_rate_hz_std_over_windows,city_steer_mean_mean_over_windows,city_steer_min_mean_over_windows,city_steer_min_std_over_windows,city_steer_max_mean_over_windows,city_steer_max_std_over_windows,city_steer_median_mean_over_windows,city_steer_median_std_over_windows,city_steer_q25_mean_over_windows,city_steer_q25_std_over_windows,city_steer_q75_mean_over_windows,city_steer_q75_std_over_windows,city_throttle_std_std_over_windows,city_throttle_min_std_over_windows,city_throttle_max_std_over_windows,city_throttle_median_mean_over_windows,city_throttle_q25_std_over_windows,city_throttle_q75_std_over_windows,city_brake_std_std_over_windows,city_brake_min_mean_over_windows,city_brake_min_std_over_windows,city_brake_max_mean_over_windows,city_brake_median_mean_over_windows,city_brake_q25_std_over_windows,city_brake_q75_std_over_windows,city_steer_abs_std_mean_over_windows,city_steer_abs_std_std_over_windows,city_steer_pos_ratio_mean_over_windows,city_steer_pos_ratio_std_over_windows,city_steer_zero_ratio_std_over_windows,city_steer_signchange_rate_mean_over_windows,city_steer_signchange_rate_std_over_windows,city_throttle_active_ratio_mean_over_windows,city_throttle_zero_ratio_std_over_windows,city_throttle_active_mean_mean_over_windows,city_throttle_active_std_mean_over_windows,city_throttle_active_std_std_over_windows,city_brake_active_ratio_std_over_windows,city_brake_zero_ratio_mean_over_windows,city_brake_active_mean_mean_over_windows,city_brake_active_mean_std_over_windows,city_brake_active_std_mean_over_windows,city_brake_active_std_std_over_windows,city_steer_diff_mean_mean_over_windows,city_steer_diff_mean_std_over_windows,city_steer_diff_std_mean_over_windows,city_steer_diff_std_std_over_windows,city_steer_diff_abs_mean_mean_over_windows,city_steer_diff_abs_mean_std_over_windows,city_throttle_diff_std_std_over_windows,city_throttle_diff_abs_mean_std_over_windows,city_brake_diff_mean_mean_over_windows,city_brake_diff_mean_std_over_windows,city_brake_diff_std_mean_over_windows,city_brake_diff_std_std_over_windows,city_brake_diff_abs_mean_std_over_windows,highway_n_samples_std_over_windows,highway_sampling_rate_hz_mean_over_windows,highway_steer_mean_mean_over_windows,highway_steer_min_mean_over_windows,highway_steer_min_std_over_windows,highway_steer_max_std_over_windows,highway_steer_q25_mean_over_windows,highway_steer_q25_std_over_windows,highway_steer_q75_mean_over_windows,highway_steer_q75_std_over_windows,highway_throttle_std_std_over_windows,highway_throttle_min_std_over_windows,highway_throttle_max_std_over_windows,highway_throttle_median_mean_over_windows,highway_throttle_q75_mean_over_windows,highway_throttle_q75_std_over_windows,highway_brake_mean_mean_over_windows,highway_brake_mean_std_over_windows,highway_brake_std_mean_over_windows,highway_brake_std_std_over_windows,highway_brake_min_std_over_windows,highway_brake_max_std_over_windows,highway_brake_median_std_over_windows,highway_brake_q25_std_over_windows,highway_brake_q75_mean_over_windows,highway_brake_q75_std_over_windows,highway_steer_abs_mean_mean_over_windows,highway_steer_abs_mean_std_over_windows,highway_steer_abs_std_std_over_windows,highway_steer_neg_ratio_mean_over_windows,highway_steer_neg_ratio_std_over_windows,highway_steer_zero_ratio_mean_over_windows,highway_steer_signchange_rate_std_over_windows,highway_throttle_active_ratio_std_over_windows,highway_throttle_zero_ratio_std_over_windows,highway_throttle_active_mean_mean_over_windows,highway_throttle_active_mean_std_over_windows,highway_throttle_active_std_mean_over_windows,highway_throttle_active_std_std_over_windows,highway_brake_active_ratio_mean_over_windows,highway_brake_active_ratio_std_over_windows,highway_brake_zero_ratio_std_over_windows,highway_brake_active_mean_mean_over_windows,highway_brake_active_mean_std_over_windows,highway_brake_active_std_mean_over_windows,highway_brake_active_std_std_over_windows,highway_steer_diff_mean_mean_over_windows,highway_steer_diff_mean_std_over_windows,highway_steer_diff_std_mean_over_windows,highway_steer_diff_std_std_over_windows,highway_throttle_diff_mean_mean_over_windows,highway_throttle_diff_std_std_over_windows,highway_throttle_diff_abs_mean_std_over_windows,highway_brake_diff_mean_mean_over_windows,highway_brake_diff_mean_std_over_windows,highway_brake_diff_abs_mean_mean_over_windows,highway_brake_diff_abs_mean_std_over_windows
city_brake_diff_mean_mean_over_windows,-0.16312348566815862,-0.02560022499837539,-0.08535793737404504,0.12978126670135323,-0.055275470350419784,0.026526201870802936,0.12054141757498639,-0.2921043286599921,-0.3269318690406191,-0.02900814917715084,-0.11801080999130979,-0.14211486646811372,-0.11844285142178816,-0.13758617969311643,0.010427651755996666,0.01168941447648493,0.18448295045438973,-0.1826331024879323,-0.42119667018051915,-0.10548709450370435,0.4329903436736982,0.046521533685061935,0.3349804160586515,0.061309769097375066,-0.22940663127419866,-0.22967255971615347,-0.12656224163429736,-0.11678974245234552,-0.1507072480993117,-0.009377621424191903,0.03562889379234807,0.18966977283513536,0.1526839392202858,-0.050689347328118105,-0.40979050056499305,0.28388079966412777,-0.19247179668791378,-0.18937129856728666,-0.28317229934790206,-0.20144873773972832,0.3173381333078399,-0.4523401201003086,-0.32937578609714974,-0.061852444237105085,0.07470021027286115,-0.19940827757109356,0.1231318870858312,0.29952415243016695,0.08642166266723325,0.2914961049551397,0.11594055061638674,0.04567002478679173,1.0,-0.2029551130820665,-0.3082104997404808,0.032945068041695495,0.00953567245523978,0.034127402011988835,0.01919322564591669,0.1754323635903811,0.011117583787674185,-0.029873358534913158,-0.0665261063270432,0.30013612255597893,-0.1760980240156007,0.0149950915558832,-0.2746143269205775,0.22060816798008578,0.23440440611429256,-0.06427855447927022,0.07534420888285334,0.14759165090913492,-0.18200705244313292,-0.15859121639391335,0.20502422372009557,-0.03032104716394935,-0.0029914288202593843,0.015895938260105106,0.4270050277064022,0.22337185666707132,0.10437863471176191,-0.08866368455009423,0.009857529792693802,-0.18688336179186288,-0.19662316660901893,-0.1776042245183584,-0.22653635747521417,0.10581171473919611,0.08498058423709208,-0.005541490285968422,0.03250215732144033,0.016658204480146824,0.1517079582783729,-0.09459139591581645,0.04126160469347536,0.1836253795466214,-0.11266043743595801,0.24373404984609823,0.1465542927610767,-0.25117872861619833,0.2628927605307377,0.09047636544284142,-0.01015246587726966,0.14782947976241012,-0.07623111017195244,0.10535510936405698,0.11219200708024213,-0.0843232093155409,0.20519781256249303,0.1155070238487646,-0.21241278422459814,0.12643327654996114,0.14357568147265384,0.25399820550583413
city_brake_diff_mean_std_over_windows,-0.1485170695641992,0.0756169763414169,0.015709869821606035,-0.15138379902539073,0.22660324882230826,-0.1575196635752852,-0.16717373433838423,0.16073672253718824,-0.15662971405173906,0.18258116032852217,-0.13402340627380302,0.06811297407346086,0.22223522878547539,0.0003924987184230131,-0.13767390435847546,-0.18795710587821282,-0.025974127819204416,0.12010732198071745,0.13708554257515043,0.6070162563399347,-0.4959485739231086,0.34898370700209247,-0.6422490990971128,-0.5022795263869759,0.6456204186549024,0.6274329379849866,-0.06979295258877756,0.17973561977464347,-0.006910974445869016,0.03669514676601635,-0.4388121986326494,-0.014508576524668134,0.0482859246012304,0.1878215872946181,0.1751323351371307,-0.14808180574547888,0.1352297792508186,0.13407149018686168,0.6942425434284256,-0.021734076839920163,-0.2813458834466174,0.4977573204463553,0.22324556817512844,0.11081427323922084,-0.021161016633617333,-0.2390958488215418,-0.08984661948677242,-0.17988379705449659,-0.05321513741641038,-0.007204529624553539,-0.21454111178906765,0.004700286024169499,-0.2029551130820665,1.0,0.3616023447601925,0.18645426479807287,0.18521399436845107,0.025353553658125288,0.11747466875716231,0.013700454891533865,0.09237792178945681,0.22246020981550743,0.046442397751072936,-0.28163062618256207,0.31673420238226824,0.24029199688616207,0.21950290993612778,-0.016756311717063575,0.09792154220427665,-0.2580665568541438,0.19747771431332897,0.3153626590660535,-0.33845019122878256,-0.08605759037022208,0.35516091897727525,0.04377354147166734,0.27191075204522647,0.06887736353965307,-0.2013757110659093,0.2024495685094394,0.43378226121836455,-0.01448019546319685,0.3526272375190353,0.12263778676126338,0.2120769177629764,0.31998941803313385,-0.0007916974609741675,0.04570620078830283,-0.016217745657417234,-0.2650305984305323,-0.13458404672618612,-0.12100261882882171,0.23104898509781502,-0.29505535646455183,-0.11913282194357472,-0.05633598769111454,-0.2124572936783529,0.3828498032891713,-0.21736585673742415,0.25142147465002823,-0.22879897483047135,0.06354280193814917,0.16637951082403665,-0.3655322892664522,0.28620350048928467,-0.15895975493700015,-0.06592168502612794,0.16093939480744987,-0.04698642627362572,0.09875882049310686,0.1626292984856109,-0.15469557234914255,0.13438746808579638,0.14496575962945935
city_brake_diff_std_mean_over_windows,-0.0977110588658265,0.17920341952891355,-0.05900041475645253,-0.42129909423541684,0.15639324840824537,-0.053969649270829714,-0.2873665163095416,0.15618296972021375,0.11116756933078284,-0.03737033576902929,0.13541645745885264,0.0484744110762418,-0.06100015359177779,0.4579994124881765,0.09089747300084544,-0.3488843396401781,-0.23071868840147738,0.6024270877409775,-0.11612628422601198,0.3440453854767805,-0.8834157601375012,0.19829453899524038,-0.2808975585513352,-0.23172756563661565,0.4265764533695506,0.20433255256736899,0.07313640288747314,-0.09157891337213252,0.09397660529077549,0.024854014425418538,-0.5109334999241455,0.2701462205638766,0.2556106448219038,-0.5084089153260393,0.4058601415408361,-0.577753694380138,0.7217399816618272,0.41941888629463786,0.39234769330550934,0.1189749084174931,-0.42324464842334336,0.26260880497306516,0.6386652231291534,-0.06309865850140883,-0.09692687158222625,0.12723092155743435,0.3327222898509058,0.16035589663993408,0.430318011688941,0.25311097713179137,0.3850410301425284,0.7713924548217737,-0.3082104997404808,0.3616023447601925,1.0,0.5450881001976109,0.7706939767609257,0.0878240382987291,0.059985207754026215,-0.0672454409935844,-0.02876981117108807,0.18746531230043403,0.05605356955142444,-0.05598933213320593,-0.07279651236046825,0.01858893471042592,0.07425083458110433,0.21252302615274324,0.32526306660825627,-0.5127977629629581,-0.24700947296838285,0.02720885846216596,-0.034248804006635096,-0.15892024991832265,0.04737777870324998,0.36604681594174776,0.3618148336704738,0.2790689556970857,-0.24592758855618232,-0.026472377350803454,0.08543818350605795,0.008937856815727185,0.20100059560730024,0.07610669077791299,0.09031406166981462,0.19485812863481836,-0.036358953626713486,-0.13327831204002696,0.02551984557605678,-0.008988976526775671,0.25928074411664304,0.49996505515680084,-0.12324398752756696,-0.21984168103695906,0.32939416673724514,0.01808452123847483,-0.24482229536469366,0.16140232359728482,0.05630039859730392,0.35911484988343556,-0.37328737616237995,0.02535073817095916,-0.2756235184522498,-0.25404996401264085,0.09100797205231115,0.1599358188837353,0.12867076786321874,0.06967341501174143,0.36936432145348186,0.5521564888610313,0.20752229333510638,-0.046030203980435634,0.5204585112847844,0.5670076604564424
city_brake_diff_std_std_over_windows,-0.10405675133512735,0.036692222941340245,-0.36027325947121697,-0.5279542192374965,0.1304091709452242,-0.2005433672334201,-0.18297587531798826,-0.2818357892163877,0.10149625702654592,-0.3854264645516143,0.19727390013541513,-0.20110220569119636,-0.13366780526223548,0.21073633501862885,0.25192559731281994,-0.07581976239035755,0.18823758427447435,0.08538599609887013,-0.32314333373341364,0.6936515780559016,-0.3279306030202089,0.7486548195663286,-0.02052812364868047,-0.3848479654585184,0.47972648950956903,0.3067312983552899,-0.02054381941901245,-0.22849494084774602,-0.33898806991980374,0.42333722208946034,-0.14795453074562032,0.04029653415894678,0.08305865808862112,-0.228835990017367,0.0675410229672844,0.11440363060878846,0.04952012927329432,0.14005008866228794,0.3876994562895332,-0.16217113392705057,0.01704596475851367,0.06379930024139042,-0.013565068750308117,0.18058036431983077,-0.1787678058819681,0.13016909380883557,0.3695929406344286,0.20591968271127034,0.35116400479829635,0.17043510756243754,0.4440083760772235,0.5134366747145803,0.032945068041695495,0.18645426479807287,0.5450881001976109,1.0,0.806890710310538,0.36912763524198017,-0.042791568748603126,-0.10737590606461395,-0.21315590608872323,0.0972543991882403,0.22198298668342603,-0.048748167146232514,-0.21348340356260898,-0.05857096482002882,0.0051068359205176045,-0.24672257910676929,-0.03955006572104363,-0.20855698820507124,0.14916282730799113,0.10217561014210343,-0.18085212306382736,0.01689580876223024,0.24092540340860852,-0.04354281011443916,0.4910625224383196,0.5260164497439951,-0.27938495888714715,0.06597918027764421,0.19033087349189087,0.015611289852450812,0.16426069952509129,0.2063158196932441,0.04319646243639514,-0.09205277511624169,0.09679121159092899,0.1577631580898819,-0.05484459550754093,-0.07898095480315906,-0.23852560025182246,0.25436443641902734,0.17032248519599097,-0.16331784433704905,-0.18684907069162848,-0.13274731090417555,-0.17504451129108198,0.18472957517565122,0.05878964225979627,0.5013137904396038,-0.37245366090941406,-0.4053903355327892,0.015053103562466624,-0.2623283314091145,0.08474793881602566,0.34060811171155,0.27340805848240557,0.14973280805003408,0.16677515501187984,0.20824433957769306,0.05266440007410973,-0.10951375766429093,0.04485667406798819,0.5159028307847531
city_brake_diff_abs_mean_std_over_windows,-0.12190940672752212,0.06993968175357233,-0.19935665648301465,-0.610359641261125,0.2913456494295562,-0.09513626344424819,-0.0809879087542845,-0.013697848467224312,0.2730883416571246,-0.3910270631054724,0.37156364122163066,0.012384258885230636,0.06989037090608514,0.26563903393235405,0.11795368433859672,-0.29005971592678775,0.11950301188745628,0.22082646068832804,-0.40764033034141867,0.5139627168459915,-0.5807994637397534,0.5490767961712081,0.052920376438039915,-0.2637707261700665,0.42493150397983626,0.1569098929955393,0.13866948110620625,0.022611600145924768,-0.15765629134189565,0.33387043280847667,-0.33051884595967934,0.08305664354095148,0.15031989310178795,-0.3185095752830426,0.0821242672243851,-0.06666594099101898,0.27205002030403114,0.22117650095566224,0.2971678637315296,-0.028737350915302096,-0.19900157067217342,0.13299906144611054,0.29198268372773734,0.2079042895183333,-0.19834095885158426,0.3282993453496628,0.3160852747205765,0.16905160274971756,0.4339421679736023,0.2988807121292396,0.5165883870187211,0.6736963197311561,0.00953567245523978,0.18521399436845107,0.7706939767609257,0.806890710310538,1.0,0.17064726083191756,0.21295490575554507,-0.09557100751544001,0.09986266282953707,-0.07164420825212106,-0.0032706084228509365,-0.02389710546877686,-0.09845136037945297,-0.10655166299258705,-0.04992943568600499,-0.045001383166290265,0.1791536691242083,-0.4247483827668015,0.05813629149631258,0.17219923021426473,-0.2744182188054356,0.054270448687810176,0.10376866396228572,0.07115492792770055,0.35678790392791254,0.46114950247681874,-0.27618634102227485,0.06607542265465025,0.022379890177528342,-0.0024526953222754402,0.17452692789741847,-0.009916957104699281,0.06843687283215386,-0.1625653517255614,0.07998670584085528,0.02619391463436912,0.09360393442389663,-0.034181648637766106,-0.09330312169150226,0.44403600695151446,0.07984586516556309,-0.18958449732520768,0.02742499164059845,0.045174296036389595,-0.1643789011550707,0.17271291609939124,0.06882948641200767,0.5084567312164002,-0.3557392088744291,-0.31099296746875676,-0.20166698130132416,-0.0797311313983631,-0.031086699341663727,0.08436174048651571,-0.01643510032698359,0.011420534757138646,0.26687678322817765,0.4249785850375929,-0.021905407687832525,0.03346347874079525,0.30871866041782137,0.6875768588396518
highway_n_samples_std_over_windows,-0.4100004021708009,0.23467255718705268,-0.1746379296081724,-0.025435741078658834,-0.01401874116662373,-0.014732447777169911,0.16885163339241485,-0.257504057909879,-0.04803161488555537,0.01845621560105401,-0.0974164881282895,-0.22780309713717534,-0.18740553528145973,0.13744078038728175,0.293388373973815,-0.24387496192877248,-0.09069699726060755,-0.11919213633664684,0.10069077758227415,0.1706358202433496,0.05882806971233808,0.1960506097830089,-0.22269532801914774,0.02838745670453927,0.06275863889852448,0.1318437902059111,-0.1788023984945054,-0.19457276504514517,0.041084560776682336,0.09888772488263073,-0.14169912004699692,0.2886014661301787,0.2816258662368015,-0.12770769459304665,-0.06933589368490303,0.006167118043614928,0.01503928498108654,-0.0412520742471007,0.08709824661294902,-0.03318707788777007,0.20611987656042172,0.08245069784881447,-0.2384068244235254,0.04573242382053053,0.09853503508183144,0.1285038935442229,0.1791696141232295,0.08718255621516165,0.27063855529358655,0.2070193041199498,0.3129688886847112,0.16993223135277655,0.034127402011988835,0.025353553658125288,0.0878240382987291,0.36912763524198017,0.17064726083191756,1.0,-0.2784643076143858,-0.11580142530327091,-0.39038059462669356,0.1373325603532764,0.37433615150541694,-0.17292357208932888,0.04829970692520436,-0.03195476877791979,0.25213552335056016,-0.13672141196628224,-0.07097827310061143,0.018504071064674384,-0.0657497848564724,-0.18724212878360133,-0.04361877916857466,-0.09177084301371721,0.15886051356097386,-0.05691710471352195,0.05454328396713391,-0.1050813291778157,0.005879617182111802,0.14559528432940116,0.21738579605749334,0.06069152832687207,-0.05232238049934073,0.3905907387513291,0.2303545179728324,0.09067669948799909,-0.20154338474811298,0.009068419958564337,-0.11353103304949078,-0.44461186356135185,-0.12541898884922986,0.12923126256756196,0.0012758990991974047,-0.01572967183890551,-0.15377233993145592,-0.18110574119977113,-0.20111046850278605,0.11985718725224656,-0.35174313176858496,0.1975535112674294,-0.25887699377301876,-0.11429645684770891,0.048663483498655916,0.058763144806712755,0.21384561830660123,0.46331799540571733,0.34315275389624045,0.21831851021098478,0.1400660243688875,0.052306099200958814,-0.14479712860381325,0.2536892319813632,0.030355260936169956,0.17713938963020562
highway_sampling_rate_hz_mean_over_windows,0.2129962494000853,-0.2265371759963857,0.49676969013206085,-0.2712279969019683,0.1115943613373208,0.2856521739362846,0.24803800647408214,0.6548182246440855,0.3329635174761542,0.2281626171199426,-0.04021398515612928,0.6404973007530063,0.5749322280206269,-0.2629581630983606,-0.06736905783627688,-0.09645611451537377,0.11382578284442424,-0.27461817374143904,-0.06880993194541087,-0.12011951699724079,-0.1021934802522535,0.10616186457505727,0.18218002741925407,0.17312329433004023,-0.14669384038823835,-0.11472698058644326,0.4987926328060387,0.5802651519380827,0.24932922120229395,-0.10128761943840517,-0.07370889381928292,-0.13056199620675416,-0.08581999491419101,0.2302542778091194,-0.1752598689147032,0.1722607293054971,-0.20794301962872153,-0.20228602997759296,-0.1590052663036414,0.0055409326420067075,-0.03646698873216103,0.037801899412256555,-0.010823731677360766,0.09723923881931643,-0.05216721968736309,0.11702616225085169,0.13105751030917887,0.03432439336358353,0.2652307711557187,0.0987298060079045,-0.2529493452187216,-0.06977809716706404,0.01919322564591669,0.11747466875716231,0.059985207754026215,-0.042791568748603126,0.21295490575554507,-0.2784643076143858,1.0,0.04627390267658066,0.20168241871930015,0.02152574189346692,-0.18280379128873983,-0.05299762622884728,0.32700445395455846,0.0476502977140629,-0.15278257983639332,0.051771200195261165,0.4062152935894441,0.008539377559203557,0.21540954639094023,0.17583665096487963,-0.2085331795455066,0.4124756617807721,-0.37109423281042314,-0.17454599721461794,-0.2838334471130556,0.0805641420308214,0.20496776485839072,-0.2789100328086984,-0.5034880690536554,0.09638484734415159,-0.08102950074097924,-0.1934746522359893,0.03240480950541697,0.16208559979737486,-0.1236318373745915,0.09827526159277239,0.03134941470329082,0.1447934000569697,-0.1488264864142641,-0.164626613538726,-0.0009941952100270181,0.22619440246960723,-0.10836105438951796,0.19949057445520055,0.35507356877804835,-0.30978352968275047,-0.21873425118422324,0.06096562789899935,0.11378436680056019,-0.19097917942019985,-0.305622600782465,-0.024946424465373408,0.1636855794618561,-0.23186183551852582,-0.2650537978989273,-0.30052433707480697,0.0966912785395853,0.20860750296507247,0.17993824432905012,-0.367507644531453,0.16294234805506028,0.11726393317616152
highway_steer_mean_mean_over_windows,0.1096833878456058,0.15924174254040196,0.10792365777060196,0.05910649843437407,-0.1484089435551929,0.07486398969196226,-0.0822040629231451,0.10443113661934715,-0.25293370689649186,0.3401756205969277,-0.30458401515521893,-0.04859192926255798,-0.3296658431694257,-0.16971237091604027,-0.3916142643095719,-0.4477047239806754,-0.1353515435129821,-0.015126972072187045,-0.09735434062227416,-0.08441296025735119,-0.049996888272877744,-0.1250050298553282,-0.12194830647314622,0.04695830108922727,0.07506190245068964,0.07163075903498017,-0.010700871352842513,-0.09939816475792682,0.42955566508626036,-0.16237576450888222,-0.2172405983765073,0.46771702625598466,0.3543424899567081,-0.0778827496797257,0.07072327268000136,-0.16492191796707387,0.14408946492659805,-0.21170394426403452,0.056391745242467865,0.14848456722504325,-0.12090615457513133,0.030068924434107146,0.22412109947032444,0.005048363931652638,0.2833992926980738,-0.2785426883953823,0.1275569656979174,0.12778008839239322,0.14925096489089604,0.14071649638661565,-0.21084571082267567,-0.11258937598256177,0.1754323635903811,0.013700454891533865,-0.0672454409935844,-0.10737590606461395,-0.09557100751544001,-0.11580142530327091,0.04627390267658066,1.0,0.2766341957493006,-0.4849980386333324,-0.2020751153381887,0.8139374534904975,-0.6671543593342112,0.8389389811580195,-0.5925849736262274,0.23398278120422406,0.20187981993101783,0.11603173502232879,-0.3724247369574733,-0.2668804759670178,0.32365101195574114,-0.2746036611080625,-0.005375333140875531,0.29629045092876594,0.22357998949330724,0.26093070030603666,-0.02399065637605693,0.0375752443016165,0.05063433313465151,-0.0504497963856321,-0.06884696330425955,-0.7004548938207699,-0.8137269987923211,-0.17333362559016868,-0.43375547972042133,-0.18955878008612037,0.22590951063127035,0.21358755060405002,0.2833312136635973,0.17430856042804493,-0.42982452478109007,0.2444016025633026,0.3904241742220098,0.1602407647169744,-0.14725517603042876,0.12707906861978824,0.13046244595827378,-0.21743440975483674,0.0037611409711252545,0.38481663397155685,0.05613892034164137,-0.30711479220134863,-0.33721858017183765,0.14816953940053498,0.14327356212629713,0.2852802968952412,-0.03671560918594356,-0.10799359333158941,0.06619156799047622,0.14609564940767786,0.1602560016462622,0.10549950935901674
highway_steer_min_mean_over_windows,0.18683180168668692,-0.11004930118930686,-0.19120639461256192,-0.09447148981022574,0.41380667352439776,-0.2615791235107372,-0.14028791058610604,-0.04732912919628752,0.2701140026065226,-0.33925319368865603,0.5003230910616394,-0.11461936569728334,0.09773148851232052,-0.2545439825845397,-0.45185864606151965,-0.162695383138882,-0.18457064825589417,-0.13252484115878516,-0.004697760280011284,0.07151318985532101,-0.2193199678588064,-0.023288386114086325,-0.14028462617221565,-0.2615040256814917,0.3045156187878312,0.26085054647010847,-0.05807274238863871,0.1975293920969634,-0.1081190725211043,0.29851006040210737,-0.03968906069844527,-0.22176692090048186,-0.16644018333678126,0.35323604897958066,-0.11985181697822327,-0.04211067012560119,-0.10737902816096757,-0.04583147939300217,0.26450558839457056,0.21590024882396264,-0.467339306845464,0.46635155841086084,0.3924713657675546,0.2145644909573512,0.18441400798909965,0.19582451667102152,-0.5529061941533628,-0.5057205027036917,-0.5107613423065782,-0.32134542902121216,-0.22627952454524447,-0.27623002713233685,0.011117583787674185,0.09237792178945681,-0.02876981117108807,-0.21315590608872323,0.09986266282953707,-0.39038059462669356,0.20168241871930015,0.2766341957493006,1.0,-0.7053431602986043,-0.5933829861355513,0.31781436126112417,-0.04573729824460045,-0.03745849765602138,-0.251333384517221,-0.08711063097856717,-0.007750397343173315,-0.1271860344229818,0.08839957310851236,0.07784212205057808,-0.08341377766356993,0.27448125606935064,-0.04164988764883854,-0.26956451474211357,-0.32347700593465195,-0.16854966963804513,-0.045188534228206276,0.0640356452423419,-0.21472940775635277,-0.2755217584155597,0.1816368900731765,-0.7112474058133694,-0.2158594973578712,-0.5303100532377164,0.042901249824390704,0.11293969119569215,0.2362066963911183,0.09547755356335172,-0.10168523569660913,-0.12118432782721478,0.03537441406039164,-0.10966456616544981,-0.0726737828820554,-0.03016898919353653,0.3072222149308624,-0.04997988366465114,-0.05577742741690971,-0.06287739829299852,0.10924794677748478,-0.08974444721320705,-0.14245230685197752,0.11543239384379257,-0.7217074250038185,-0.7520886350551875,-0.551489986649374,-0.16976656920134925,-0.38931536767091335,-0.19263574295812078,-0.13494057079071264,0.11507104787118619,-0.2005516397069318,-0.1483933743156365
highway_steer_min_std_over_windows,-0.0178945969632405,-0.06217854503456797,0.2289911010295835,0.10289560371848482,-0.10808135011958538,0.2029379208337744,0.08897284469765206,0.16365796613602562,-0.2776027220025716,0.3535575412752963,-0.3259873679190955,0.17366274261633913,0.08508892679816404,0.045773208678382936,0.23264824921195118,0.2655747475572973,-0.09710674723573255,0.17486779728018637,0.17726392159405308,-0.012241924440958733,-0.061332640090301545,0.048791426154186926,-0.03684134376181038,0.07900586132549932,-0.13348143284295264,-0.13242753883687144,0.1388954222009171,0.11421367587448898,0.002759079278398333,-0.3850917271034667,-0.11426905059955704,0.15834231261040999,0.1801582011418813,-0.16764717218940337,0.07552009126068022,-0.17523337762283894,0.17012554548221245,-0.03592854699150585,-0.10441768263460181,-0.09236938495766196,0.10745781716395429,-0.16850562980431508,-0.06872271378819568,-0.07511832620729894,-0.18121063426589964,-0.20695850396160695,0.28130048926932544,0.26264519517538554,0.23762046504662637,0.14006403459016525,-0.09349258740498834,0.12894391400062885,-0.029873358534913158,0.22246020981550743,0.18746531230043403,0.0972543991882403,-0.07164420825212106,0.1373325603532764,0.02152574189346692,-0.4849980386333324,-0.7053431602986043,1.0,0.4385936400933,-0.4487719050599513,0.4268410827810779,-0.1912709551697551,0.4762476452722638,0.1254733612014021,0.07095703694987146,-0.015549607353717132,-0.015192891337289492,0.1466585312211066,-0.07491162003898413,-0.02391754806052432,-0.1620702780493568,0.11913141345303138,0.023403579115982683,-0.127373153356993,0.16150291126027078,-0.3096878637143825,0.02460508545988949,0.2556562938622327,-0.12497575043497164,0.6999968633811945,0.5442373827660963,0.8250382765785607,-0.09446529332549775,0.10051861426649764,-0.29286425072742106,-0.17968062567891743,0.07894356361144997,0.01029735841379768,0.04372925093456534,-0.04237905747136554,0.023447621362545468,0.07830597416879252,-0.008130775537742998,-0.14937598463373847,-0.05083580436224628,0.07464977678984744,-0.10174395652224566,-0.0037567155230933936,-0.1271490263399196,-0.07121886741553145,0.6858309834824909,0.2894060086923146,0.34312965261467304,0.07036798346477832,0.20536176103269482,0.17459381524467732,0.33960151303045455,-0.4479370851058311,0.15672814912811142,-0.02987048908671147
highway_steer_max_std_over_windows,0.08337257600762346,0.25004091500374853,0.17173401723268658,0.252519996993669,-0.2328917681994161,0.3456121992077615,0.21212062229497766,0.0064203039686502785,-0.30976855760067273,0.21855424512106175,-0.26789380259701107,0.0076318115891389135,-0.10339798798940804,0.13579682316638927,0.2498448842521244,0.1376335595754062,0.0011039994699580233,0.16466911393940334,-0.001482000687846884,0.11194924854550078,0.014402848885233771,0.26859509013617444,-0.028165445463535294,0.09108486968442121,-0.07647925788587,0.021070695243388962,0.2041379110615453,-0.0351499889723728,0.19089936246150913,-0.3549949347112486,-0.06738033390148807,0.4102698483341965,0.22979585624054005,-0.1705065476408725,0.06039536393114679,-0.04104040755120316,0.09892026345051376,-0.03044384030462824,-0.06820338007139672,-0.13691099435894644,0.26320945088955133,-0.041612503941291304,-0.2676139796667223,0.0664918108081764,0.29252639956065624,-0.10366427816348886,0.5360602814490214,0.379500110678694,0.42160922060279116,0.1513453140297047,-0.03473073432237013,0.19933192655127127,-0.0665261063270432,0.046442397751072936,0.05605356955142444,0.22198298668342603,-0.0032706084228509365,0.37433615150541694,-0.18280379128873983,-0.2020751153381887,-0.5933829861355513,0.4385936400933,1.0,-0.35807429901004456,0.09458134993111532,0.016689442179622132,0.5920955750185198,-0.04608088785115877,-0.048074524412885046,0.20551942715425847,0.05046280077457688,-0.017025302279094736,0.03932585730542327,-0.23769186145154406,-0.020006717265240004,0.09563979713370171,0.2630128354969054,0.1242663071157535,-0.001084418649527151,-0.010260660910173825,0.24096300350932587,0.15699814704995232,-0.16605611206870144,0.709705539668282,0.46277176101274475,0.431898154016583,0.062034502374433226,0.05985155164633686,0.14619131253215445,-0.10592119563800823,-0.08959318888336244,-0.004661466406290093,0.23853771519144923,0.15299331274962907,-0.27248615744550403,0.15158494533074932,-0.1757133136142566,-0.017287534886331255,-0.22471074746699718,-0.02149678680025531,-0.12470429365269736,-0.0670327048378863,0.0651418334460901,-0.13132631077410453,0.40949114492739563,0.6328459435172836,0.7849961624221298,0.23040899147879446,0.26934375237418007,0.1376543978877243,0.3866285910953996,-0.25543400474849354,-0.013123895627486776,0.05660408315804437
