,city_n_samples_mean_over_windows,city_sampling_rate_hz_std_over_windows,city_steer_mean_mean_over_windows,city_steer_mean_std_over_windows,city_steer_std_std_over_windows,city_steer_min_mean_over_windows,city_steer_min_std_over_windows,city_steer_max_mean_over_windows,city_steer_max_std_over_windows,city_steer_median_mean_over_windows,city_steer_median_std_over_windows,city_steer_q25_mean_over_windows,city_steer_q75_std_over_windows,city_throttle_std_std_over_windows,city_throttle_min_mean_over_windows,city_throttle_min_std_over_windows,city_throttle_median_std_over_windows,city_throttle_q25_mean_over_windows,city_throttle_q25_std_over_windows,city_brake_mean_std_over_windows,city_brake_std_std_over_windows,city_brake_min_mean_over_windows,city_brake_min_std_over_windows,city_brake_median_mean_over_windows,city_brake_q25_mean_over_windows,city_steer_abs_mean_std_over_windows,city_steer_abs_std_mean_over_windows,city_steer_pos_ratio_mean_over_windows,city_steer_pos_ratio_std_over_windows,city_steer_zero_ratio_std_over_windows,city_steer_signchange_rate_mean_over_windows,city_steer_signchange_rate_std_over_windows,city_throttle_active_ratio_mean_over_windows,city_throttle_zero_ratio_std_over_windows,city_throttle_active_mean_std_over_windows,city_throttle_active_std_mean_over_windows,city_throttle_active_std_std_over_windows,city_brake_active_ratio_mean_over_windows,city_brake_zero_ratio_mean_over_windows,city_brake_active_mean_mean_over_windows,city_brake_active_mean_std_over_windows,city_brake_active_std_mean_over_windows,city_brake_active_std_std_over_windows,city_steer_diff_std_mean_over_windows,city_steer_diff_std_std_over_windows,city_steer_diff_abs_mean_mean_over_windows,city_steer_diff_abs_mean_std_over_windows,city_throttle_diff_mean_mean_over_windows,city_throttle_diff_std_mean_over_windows,city_throttle_diff_std_std_over_windows,city_brake_diff_mean_mean_over_windows,city_brake_diff_mean_std_over_windows,city_brake_diff_std_mean_over_windows,city_brake_diff_std_std_over_windows,city_brake_diff_abs_mean_std_over_windows,highway_duration_sec_std_over_windows,highway_sampling_rate_hz_mean_over_windows,highway_sampling_rate_hz_std_over_windows,highway_steer_mean_mean_over_windows,highway_steer_mean_std_over_windows,highway_steer_std_mean_over_windows,highway_steer_std_std_over_windows,highway_steer_min_mean_over_windows,highway_steer_max_mean_over_windows,highway_steer_max_std_over_windows,highway_steer_median_std_over_windows,highway_steer_q75_std_over_windows,highway_throttle_mean_std_over_windows,highway_throttle_std_std_over_windows,highway_throttle_min_mean_over_windows,highway_throttle_min_std_over_windows,highway_throttle_median_mean_over_windows,highway_throttle_median_std_over_windows,highway_throttle_q25_std_over_windows,highway_throttle_q75_std_over_windows,highway_brake_mean_mean_over_windows,highway_brake_mean_std_over_windows,highway_brake_std_mean_over_windows,highway_brake_std_std_over_windows,highway_brake_min_mean_over_windows,highway_brake_min_std_over_windows,highway_brake_median_mean_over_windows,highway_brake_q25_mean_over_windows,highway_brake_q75_std_over_windows,highway_steer_abs_mean_mean_over_windows,highway_steer_neg_ratio_mean_over_windows,highway_steer_neg_ratio_std_over_windows,highway_steer_zero_ratio_mean_over_windows,highway_steer_signchange_rate_std_over_windows,highway_throttle_active_ratio_mean_over_windows,highway_throttle_active_ratio_std_over_windows,highway_throttle_zero_ratio_std_over_windows,highway_throttle_active_mean_mean_over_windows,highway_throttle_active_mean_std_over_windows,highway_throttle_active_std_mean_over_windows,highway_throttle_active_std_std_over_windows,highway_brake_active_ratio_mean_over_windows,highway_brake_active_ratio_std_over_windows,highway_brake_zero_ratio_std_over_windows,highway_brake_active_mean_mean_over_windows,highway_brake_active_mean_std_over_windows,highway_brake_active_std_mean_over_windows,highway_steer_diff_mean_mean_over_windows,highway_steer_diff_mean_std_over_windows,highway_steer_diff_std_mean_over_windows,highway_steer_diff_std_std_over_windows,highway_steer_diff_abs_mean_std_over_windows,highway_throttle_diff_mean_mean_over_windows,highway_throttle_diff_mean_std_over_windows,highway_throttle_diff_std_std_over_windows,highway_throttle_diff_abs_mean_mean_over_windows,highway_throttle_diff_abs_mean_std_over_windows,highway_brake_diff_mean_mean_over_windows,highway_brake_diff_mean_std_over_windows,highway_brake_diff_std_std_over_windows,highway_brake_diff_abs_mean_mean_over_windows,highway_brake_diff_abs_mean_std_over_windows
city_brake_diff_abs_mean_std_over_windows,-0.5478519382909129,0.2500508272090947,-0.20059476302296825,0.14767494107201665,0.2105166101665192,-0.1201930417258909,0.01816854513134858,-0.3611052729561838,0.17931151542754295,-0.09892072685532786,0.17372839334250956,-0.4292535489091505,0.15073438486418886,0.2988864136767049,0.047108687054869335,-0.13905188315091604,0.027619936000358714,0.13339148046769117,0.45090647771345405,0.49858098506098597,0.45033904792756857,-0.17414741471948647,0.39578813787679845,-0.6980552411233981,-0.35783020055432296,0.3305223643230885,-0.03557582430051321,-0.37675060692108875,0.4494233592113268,0.08991627889940389,-0.14753847975772316,0.43658417774835573,-0.07010944314761615,0.0005385968956176,0.3994993056577125,0.023314977970124308,0.4742872174949092,-0.13982830794858014,-0.13848829037572138,-0.4180428635151218,0.4442833510369738,0.14736254494537027,0.13508904212128817,-0.0012649134969558882,0.1975284833435262,0.037977633981706914,0.279061595549707,0.5980467381573573,0.14122121635329102,0.4983746139172355,-0.08897983146565064,0.14321628047925158,0.33797254845378094,0.823981228869639,1.0,0.4931009853270081,0.15621276537975667,0.3136515601497606,-0.03604179128482241,-0.06764163191805062,-0.3365061576744843,-0.13980435444364048,0.30009166159719947,-0.3615056839659766,-0.20681915294481754,0.03839947629511588,-0.029146757839288127,0.12228556640875454,0.3600206746484936,0.047322398651940725,0.400262049286251,0.14831444194011487,-0.0309199004425015,0.30993124671016087,-0.29032991280920767,0.033379250184689874,-0.18699945236035775,0.05873064283377597,0.14052256480404907,-0.04047208147954791,0.5247159435966907,0.08658487895788175,0.1273028603837293,-0.10326653344395743,-0.2299757523286377,0.27469172381038043,0.18468101670298565,-0.08850276618685751,0.48062963901017886,0.03811622632864492,0.2560236822489144,0.15303202834543495,0.21524457453934442,0.11825276578928151,-0.1507564663116657,0.4197122039228386,0.14979709731073218,-0.1095706582747778,0.18691058184007947,-0.006087104881459762,-0.15219599667344608,-0.006422468461021676,-0.08418971715069477,0.0646137153452074,-0.2679434845366707,-0.08536517586323288,-0.025817951431255554,0.5569834546206428,0.387016830735728,0.33329773475941943,-0.02847137993652016,0.19029276995087838,-0.07228620739228779,-0.05337723082692795,0.4666088291396361,0.09372556378226594,0.2878348411310518
highway_duration_sec_std_over_windows,-0.40452843259132654,0.16155923771444228,0.10044370129333642,0.11509007221155891,-0.3547677068809053,0.13751971025067858,-0.2934050310281753,0.02111722296457928,-0.24247519628576775,-0.013170782324240637,-0.023063600301548064,-0.1252749818667373,0.070857712843565,0.0318764121803392,0.10364020331980553,-0.19515617121995832,0.24552600933496102,-0.1984349510089816,0.27107838064726514,-0.09402734969281358,0.15106452769285317,0.3393031264743945,0.34325896861903227,-0.18888040432417885,0.18324544416289199,-0.08121308177152005,0.2728864341112281,0.05835774324783352,0.04179378329059944,-0.016696058623406063,0.22969561075069886,0.2846588794004264,-0.13589949488146705,-0.18014624784145392,0.18479647184643533,0.07300949380013999,0.14442384681469622,0.3602868394159084,0.08358684009245172,-0.07776053815183534,0.04544951684183663,-0.05429967864154611,0.06124920905429172,0.2782215954825169,0.11169707151479157,0.2596367795681612,0.05298456926292969,0.3518524701579348,0.1075610915626121,0.36282888414273623,0.14549601022513892,-0.09199502813431149,-0.0017059548037970762,0.5167625642074163,0.4931009853270081,1.0,0.002963961159712734,0.2459814983867286,0.1842592406482307,-0.23556036535030955,-0.1059299684199945,-0.30189358744537953,0.024261381205089652,-0.11040142025089268,-0.12732777097602255,-0.058189197728729075,0.11038057358372921,0.3817342072350002,0.4730804782346159,-0.19110636830936997,0.2111624458943693,-0.1324131927864599,0.17249679048162458,0.4650195615208456,-0.19717065009492685,-0.03317180607716712,-0.41406396051750655,0.13162335839954287,-0.3167195673658064,-0.2542457451192677,0.30280360353366875,-0.0930812609258654,0.3152459130073975,-0.02828640479720351,-0.2439066391174586,-0.02811851802185244,0.13088499177164092,-0.31330456872372403,0.37349687159916906,-0.2521545007320239,0.44502645565344123,0.30235387295248917,-0.19694759278876392,0.3437913967663134,0.3161378090287312,0.4574419587778795,0.21519335584826618,-0.45374571291544347,0.11099898671483006,-0.29080624277088596,-0.06388988825960108,0.2857353826628567,-0.2521256684011581,-0.035609878980354864,-0.0016431286241275268,-0.1335948572996224,-0.1029059919974841,0.507191104544593,0.21366995812878098,0.3272993167257299,0.12352640386554854,0.28473311849594074,-0.3401840882591363,0.2845536152746229,0.2958640232867823,0.20452335199638413,0.28506842111829106
highway_sampling_rate_hz_mean_over_windows,0.05379462012220415,-0.35132319174157756,0.4910852091571286,0.43844072263028655,0.32889096682155167,-0.24363470775578486,0.01327358933675866,0.26213919408688163,-0.1952013811772336,0.29798253627138815,0.5087097312219181,0.08715064726327057,0.6956257021634891,-0.3665144067489087,0.2948887271968325,0.044080068685229026,-0.08054430074269826,0.23631094160351862,-0.008270287969456103,0.07024493393766593,-0.07293099659053524,-0.1642301312384227,0.153672839392557,-0.22394671281534412,0.04125984586758566,0.579420436902739,0.534504455828969,0.23719822972886098,-0.12954873479446882,-0.04405487495537498,-0.1933758892307586,0.03589633436316443,0.27520993423211604,-0.15986801261287292,-0.1695012948734306,-0.2903063957630539,-0.3134816541864701,0.18130348307619684,-0.04652325740075184,0.027732435839699594,0.1889710146873615,-0.09209955262255001,0.045601542711839325,0.12354639529902603,0.17009540951766275,0.2842269229439944,0.15373831774941032,-0.19361628743456974,-0.17688191712858056,-0.003205579233969293,-0.1894845441640447,0.12532624023543118,0.0029371809851403224,-0.027921540023668,0.15621276537975667,0.002963961159712734,1.0,0.12348361100098018,0.006414653796848148,-0.13975249558395378,-0.12034300993259169,0.13463139756865347,0.05799021462900439,-0.24583088716810292,0.005856979091698808,-0.03650840508241625,-0.027211927782011962,0.07253458552554172,0.0680566959488249,-0.014863786711147828,0.2766981096202656,0.2319347887930202,-0.07417455751565692,0.10988894848832442,0.01965523845839684,0.36356942636047007,-0.04585647349393927,-0.3317221978693262,-0.048390734224340606,0.0700596764558851,0.2579225898989698,0.005791996722559847,0.05026567550358667,-0.009949206323261727,-0.19061436118077787,0.02898002945457108,-0.018873178980667336,0.016352620415913673,0.14687768097926562,0.24800194137100415,-0.12862210288419912,-0.31721104295979174,0.05322300508217974,0.31148825894641774,-0.1751161470119878,0.1900622625759096,0.2934678215152493,-0.1653859077841813,-0.18572776868250773,0.09094775372317401,0.14202513002963071,-0.26120862700104824,0.08550313277999891,0.41178741389877693,-0.2566658990219924,-0.31540865154270353,-0.3131438865358873,-0.03705996692291033,-0.08870016926602134,0.057644317380817565,0.09976308080002531,0.11544955176252752,0.02723306492118974,0.0803334839482145,0.011924160752331015,0.15851045798750876,0.18260016695341194
highway_sampling_rate_hz_std_over_windows,-0.11480734173867121,0.18871655456939893,0.1409005573798534,0.4082667662920217,-0.11489944273919334,-0.316628260176015,0.17977751186874183,0.07607412478567344,-0.17385606880140844,0.2462750252734276,0.24067472151945934,-0.04725032898189443,0.39967945932164156,0.053190660966244425,0.11939792777319953,0.14142014477484555,0.346119377322504,-0.15261533998990656,0.06489185179114135,0.39226614476652744,0.2608693407482657,-0.12186433425598146,0.2577455373763113,-0.10593015223097972,-0.132473207769054,0.19681899669343356,0.3070100330410012,0.10078531346316219,0.35008891065516556,-0.1788237292579537,0.09356081346088944,0.20091631202708637,0.08418256281505991,0.1521191722946517,0.22557258252096796,-0.028867572883329622,0.14610247568779092,-0.13372429302836528,0.016432763138409325,-0.1325336376335417,0.11970327455942546,0.1396980321570375,0.18141099095765054,-0.019594769178476617,-0.40060742129512067,0.19297589792095118,-0.28851035383333323,0.40170530595057186,0.06877213400814235,0.28130854282734286,-0.019546874341565136,0.07964115335780644,0.21409441727568437,0.08846515853133739,0.3136515601497606,0.2459814983867286,0.12348361100098018,1.0,0.06491896073242001,-0.0677923597895867,-0.25076286778526063,0.2017657622799598,0.39514262721992677,-0.3740857443495333,-0.17256333187189665,-0.07505379335763983,0.08656573251314202,0.214389671247091,0.19247720838820434,0.12472141607585385,0.5216635340112289,0.03469468081270438,0.03518147683276031,0.05314533734686898,-0.026781833999760203,0.04544040979738572,-0.30904719586551693,0.04835365316176801,-0.29524836738284815,0.09176691653026806,-0.019281290108921805,0.2517846719976149,0.06843131857103855,-0.14523995607180057,-0.19057270654536232,-0.21389784346168164,0.4612737691503863,-0.2792580033188188,0.33678036946224965,0.2545134769841983,0.06340352851043729,0.24774576694457828,-0.2773673808386571,0.16240441960119534,0.05636041777117055,0.11843461701161109,0.041878054430867846,-0.17543277385421674,-0.004194351501454212,0.04928301528748632,-0.19783396870239098,0.06278864790900135,0.17758506794198908,0.16257256601619774,-0.47611912475409407,0.009752984409201734,-0.10747655841141243,-0.2034258432353078,-0.35857358030771724,-0.13172309050862685,-0.1986769489823041,0.008651182329060349,-0.3357944331007312,0.17787224455391248,-0.12280377587757449,0.04181067871442671,-0.19297571411226613
highway_steer_mean_mean_over_windows,0.3024566960757143,0.2243747950391449,-0.03339431178325967,-0.1379479891367785,-0.22847247403802615,-0.2060607631052992,-0.2343968093442742,0.04621978550412566,-0.1742663001728214,-0.039417700594277426,0.059831017004300664,0.16277743065824715,0.020431980880998103,-0.021663500471375552,0.08218709612812217,-0.28195397620180096,0.30868926902975463,-0.24278801575792125,-0.049958802434699454,-0.026342062081687052,-0.16319219316311767,-0.1867205920311974,-0.14959292209690625,0.05533361574828527,-0.11677947500881303,-0.04831324529164487,-0.03419094090889812,0.23585925679929753,0.08413098772077152,-0.15778473182269379,0.37648196312870824,0.19577231149365715,-0.06362840673787483,0.1172641192556395,-0.07053525396997641,0.07846451911036903,-0.022259310542400865,-0.08857341581041255,0.15493041093299956,-0.13598430893317714,-0.18025070747779406,0.20665842709483714,-0.18606056135126278,0.11416493996577373,-0.08611846306307937,0.10801973771464639,0.1669915823728495,0.15991457729850148,-0.09788058161767435,-0.10549130942376748,0.17162381513842598,-0.21343556875647446,-0.0013317943316106967,-0.08806615593088477,-0.03604179128482241,0.1842592406482307,0.006414653796848148,0.06491896073242001,1.0,-0.894797638117629,-0.435438261590553,-0.6938082217547362,0.2121317230460468,0.12841429466665152,0.05060657720629522,-0.4801547233043302,0.05811047166681541,0.4697003331204375,0.3954035563089608,-0.25326416709761085,0.2902683758374504,-0.43448708121393176,0.4819428259459231,0.18715281014636403,0.18806322958187435,-0.20497932293843277,-0.15261595265384195,0.28910916493632055,-0.16574301777496345,-0.37481629883744,0.009544182332481914,-0.049829176812490855,0.059211078074138834,0.24253020388612762,-0.7307080743771089,-0.4338975287164101,-0.0629058772314924,0.22365014594475163,0.303066826141005,-0.2571633182660025,0.36381371672653545,0.30598642739407744,-0.44030168298954797,0.3093698310360024,0.32018716440178363,0.24172972673758503,-0.17442853344223405,0.11244515148123416,0.1581376984712781,-0.08113827029534444,-0.1819442805479963,0.26768054530507435,-0.052896052838726275,0.1687752721378421,0.02872432866104568,-0.05096415031476857,0.009769019467024923,0.08788337975385732,0.040671641218145774,-0.16797656628333366,0.03286785445005094,-0.02419120548964066,-0.002575538643602061,0.05118040461427083,-0.14435008929283505,0.1498205819470036,-0.11386009094204896
highway_steer_mean_std_over_windows,-0.27736920023397704,-0.14509863100759537,-0.0037334372366812723,0.07132568376205284,0.30842262121647324,0.23918206667234396,0.357663691401301,-0.037654382215666936,0.22797966992129076,0.0037493875084648703,-0.16414636615893924,-0.14013135308176117,-0.1350119334996247,0.01284885451065878,-0.08721552386325356,0.25342430221115997,-0.1400799982479415,0.07172166366306307,0.09754252757661314,-0.08915776023738252,0.018351672976809598,0.17311145230881958,0.2269769091041813,0.02293183431116695,0.15112214479262098,0.04220447100229378,-0.04481001678529759,-0.1753272983685616,-0.13327333079604112,0.1496458894190728,-0.12398584622087698,-0.1949423679953833,0.029694609517196803,-0.11904534709812317,0.1531423648466547,-0.003211689037454201,-0.024134561863217475,0.13395569156757525,-0.17911205278451936,0.15953192107301767,0.16552406349726986,-0.23699601437928783,0.16695255785727423,-0.07974481616984642,0.20882783653390552,-0.09336332975438077,-0.0011771154055454018,-0.1622843233186702,0.13612491970817173,0.024130306232627758,-0.07894734945283657,0.15351219681180153,-0.033965015036741514,-0.013111696084658286,-0.06764163191805062,-0.23556036535030955,-0.13975249558395378,-0.0677923597895867,-0.894797638117629,1.0,0.5813559497528531,0.755764789832018,-0.22776370992730305,0.12612023585050883,0.12814030730863496,0.49004386254308885,0.0502988415774543,-0.21104122656014884,-0.15916701223842905,0.2583555842893162,-0.26982337934503153,0.3434283008047063,-0.3524515647832406,0.04366237644183018,-0.1670852707589039,-0.0068265083715134366,0.08953745869929546,-0.17267660036779814,0.13254192563211015,0.3246256395768263,-0.04491044252992149,-0.0023485039365285327,-0.1416121793355904,-0.08964775052107476,0.8363568132078457,0.22621057181765405,0.1798860478357538,-0.13714251524991225,-0.15713389413468926,0.16839516945202124,-0.1669212761539066,-0.1763936937986233,0.4155852514083438,-0.17302481160139405,-0.25322791488771157,-0.11353308934501471,0.05657068012628755,-0.08087555387885954,-0.14606226219402865,-0.06717936515352008,0.1383367548391098,-0.18357929206724571,-0.06342693559368762,-0.19071637759039617,0.12745359886774785,0.286995289698466,0.22205237893133745,-0.1663599629374812,-0.054438865489499305,0.19548126629454,-0.011271155839696703,0.14176938363914182,0.10364580455180308,-0.13761834215512456,0.06289415402441566,-0.09473669390130632,0.03141475156744197
highway_steer_std_mean_over_windows,-0.13610887957678522,-0.14951996327929004,0.21650068097454175,-0.08678135642349614,-0.16749243536512312,0.34764386123822555,0.0012530072477406147,0.20680059119576114,-0.010896641718118636,0.1556794732483685,-0.1345065797099762,0.20711416874420105,-0.16895567967952035,-0.02626467398994103,-0.20707271497805582,0.3637753427955717,-0.03336774274063388,0.023901136362645844,-0.05242926535789954,-0.25004897122284725,-0.14748338526231683,0.1838203652101862,0.048464503204615365,0.19690083348497647,0.23463689640025753,-0.2501574521422762,-0.039944874255959925,0.2367231508132036,-0.2635267072423553,-0.04075544087439988,0.36910073766409196,-0.11732992388870352,-0.11442422939964733,0.038493915527727234,-0.01701421978488853,-0.044380857942594366,-0.2521732218714797,0.10252763591771213,-0.21236985029546684,0.39299830756852044,0.02264042342862553,-0.4200182768453071,0.1278296235436017,0.2819257465850696,0.2140208607289946,0.29023417027983145,-0.11072213383504007,-0.2778776400491496,0.12301116224889053,0.03807947507744865,0.073634039855811,0.17854559350600488,-0.05159992955514489,-0.10990113044304778,-0.3365061576744843,-0.1059299684199945,-0.12034300993259169,-0.25076286778526063,-0.435438261590553,0.5813559497528531,1.0,0.45514556128085726,-0.7857135106047123,0.6560681896216237,0.6074113859856578,0.4934378734647367,0.21167646778196794,-0.0735195117347243,-0.2684873744817516,0.030576921463147284,-0.34773037319980127,0.14527316507773663,0.004226078683349368,0.07225419199331064,-0.025995199510758512,-0.40299300731451687,0.16338471293537102,0.1834526867318651,0.15596140635408934,-0.06282402810074546,-0.05095962781422619,-0.2397377275375072,-0.3676953054367775,-0.056028819189494365,0.884033334981386,-0.08838899105973629,0.03728371959727327,-0.18748913951843185,-0.06952875818731052,0.0011198497940583356,-0.0934762037826099,-0.11688401686726689,0.1328827864457367,0.033888601423940866,0.04916503503275208,-0.24828234736685023,-0.2362854007723758,0.06007012303938632,-0.09344279349052274,-0.2819005853245654,0.234197736103088,0.07362868191133522,-0.025789097626106715,0.06604238026100888,0.6666642004779442,0.4756343813147823,0.38814318385023555,-0.1185107047095963,-0.2006927358172291,0.1684756231360506,0.07487637395140889,0.062383279187182575,0.20047720291773677,-0.05532624494496157,0.05667425761825932,0.16098431765615748,0.1145524841519842
highway_steer_std_std_over_windows,0.005443315257423013,-0.19234513070772985,0.1574714193192233,0.21548410090081882,0.31807184750785555,0.07151391884673387,0.47849700908606996,0.06936184456665832,0.11194107170505901,0.07118139650074048,-0.0179205130956993,0.1632738981994872,0.08080617718463176,-0.12429963776324117,-0.011193952278163064,0.04948785720710466,0.014300309961479483,0.01938803195915603,0.17772555943355195,0.07245086253306571,-0.010669267255738529,-0.11940467392159651,0.12001265736112655,0.1499054022941089,0.0012028298639429314,0.08869581872840113,0.15319675039116185,0.05260454969678973,-0.12540730958964919,0.03146389056914282,-0.09213202496311203,-0.1278231049592091,0.10692283323487313,0.102388538432851,0.23120685819407813,0.016203717382454356,-0.09451816781434341,-0.06855622470685441,-0.09082009548095107,0.04240840476782893,0.12941020006462334,-0.0007747635143782748,0.1487077805538105,-0.14410289860204048,-0.024499393819421705,-0.00787125509439014,-0.11477798116628876,-0.1345487394020963,0.13783479373657145,-0.16782233137995273,-0.23704632711466536,0.33365742186710734,0.1475477020523052,-0.22988267597061113,-0.13980435444364048,-0.30189358744537953,0.13463139756865347,0.2017657622799598,-0.6938082217547362,0.755764789832018,0.45514556128085726,1.0,-0.0642960059705557,-0.0826473119897118,0.24709350137299851,0.4537591197624675,0.06532368057420329,-0.1577326402279287,-0.11950711316055171,0.18785636218680343,-0.10552756513084988,0.35655022471162867,-0.3302644583513256,0.0542059893427185,-0.1685616303434416,0.0635435781022398,0.1283050215307973,-0.18048274250288746,0.16268834841693058,0.3554116979399679,-0.05227510663072682,0.04811649017662288,-0.16973322901586396,-0.1824387827524903,0.6545991695486912,0.08392732865464937,0.2606947623859804,-0.2391557911175928,-0.087373524378355,0.2680577684397305,-0.21195674388083272,-0.2005163991493833,0.2782441469449363,-0.06498415296224892,-0.19872867232142782,-0.0696491072843876,-0.016198286411012255,0.03904667403248752,-0.11543122945167013,0.10979679976257835,0.14598754074354928,-0.284552968782039,0.11479945744936859,-0.20954556411208833,-0.19162365549931382,0.35702370252077353,0.15684294366253143,-0.36425868401912154,-0.2787120788908632,0.08419200102050008,-0.01724979379372675,0.1865040659254795,0.18438021037237684,-0.2292092022487699,0.02920483892050425,-0.03812788874953499,0.0748693377524931
highway_steer_min_mean_over_windows,0.17335461928968968,0.1073230333775868,-0.18613428828537115,0.15208956670631768,0.14729787505869887,-0.26947004205752706,0.24505795760452348,-0.06626729081283446,-0.07540521309182587,-0.1272170916539157,-0.05809560578429145,-0.3205208878059903,0.10933725075052383,0.03962577182739258,0.21443550145541515,-0.3446401557778346,0.1397937766922644,0.05706646122675813,0.06843215160392536,0.18921838558683693,0.09157402585027237,-0.1249713970865224,0.10639441877752999,-0.11025429253035146,-0.07533911924566282,0.16753076744569842,0.10439468773924813,-0.1668805158666735,0.20066403882005174,0.2071705656240882,-0.2610667534073657,0.011644855566857099,0.23179619173224233,-0.024733395053620932,0.1746976962184699,-0.04657755165619466,0.27896317296236167,-0.02463500607378453,0.052183398843280805,-0.1741069027596813,-0.08926785962969816,0.2219230059822803,-0.10754554482238937,-0.26909132198759367,-0.2976016233849183,-0.20611377510130402,-0.028823292282491187,0.25582047114186623,-0.07574415652043516,-0.14460564831814857,0.004027647262759849,-0.11555082457096981,-0.023355869673074087,0.02630457115908759,0.30009166159719947,0.024261381205089652,0.05799021462900439,0.39514262721992677,0.2121317230460468,-0.22776370992730305,-0.7857135106047123,-0.0642960059705557,1.0,-0.5120347862507452,-0.3245928370867075,-0.44969870372529386,-0.1971326681737386,0.13631971120294892,0.340976027764275,0.20835181953968535,0.2766362119244268,0.0777940945606706,-0.14515851334959706,0.060456651080724094,0.04703187309039367,0.2367231642849275,-0.0878931737028738,-0.17184692502805393,-0.13911546722436238,0.1944238026482273,0.0027417231342798843,0.12928965718519678,0.17149405817575708,0.19249083674177403,-0.5592894813579686,0.15017463503225337,0.04099705303150848,0.09603487005814806,0.11473986134334405,0.21188349507728704,0.015222538157063585,0.1722130409505531,0.016772552338668104,0.12459614880962236,-0.19144445009450792,0.3699800313556897,0.06766435320550622,0.04760342490004399,0.13627062255229164,0.2094696186866152,-0.13946122124058222,-0.1418544437367996,0.004925056389841617,-0.33125187338660456,-0.6880321822903605,-0.29944658238847777,-0.2451698778208059,-0.015162010606101851,0.028853681036446695,-0.12620786917328647,-0.1821416247505584,0.03926128999499315,-0.09554271283033429,0.12226826502831206,-0.088250326623344,-0.2445548579818521,-0.11965510467726474
highway_steer_max_mean_over_windows,0.08605412502780066,0.1416936688442401,0.0830358741850891,-0.21884096390918573,-0.31972884704901156,0.26660609416248326,-0.07609553807144456,0.3078985607386036,-0.29032811909345363,0.044231479701253656,-0.18256872966341334,0.08557489642779471,-0.2439965815200628,0.26713399139012345,-0.39627800994763807,0.21076840037657352,0.03533344670312534,-0.19217160531631916,-0.11715048556662788,-0.3038221432547115,-0.2686218356161925,-0.035185270710616806,-0.01778658052394569,0.32517010726053414,0.13006034790581955,-0.29335665277765716,-0.08514869482104309,0.27390167802784154,-0.10365180014185757,-0.23047384397614468,0.6008120589104434,0.03382767823975112,-0.3697758728808732,0.17763295769532575,0.024531868749600953,0.2150454441699317,-0.05666417453336322,-0.014474464705802517,-0.03620785728816676,0.3063551929991305,-0.1436485222089462,-0.20511254958773573,0.017615009680031112,0.5617114996329623,0.23800617258941686,0.4375917540420463,-0.035303986120182776,-0.21029351985503536,0.2822611371836014,0.10985153724272317,0.2706617530506098,-0.16991914965566177,0.05247435409694825,-0.19700599610598274,-0.3615056839659766,-0.11040142025089268,-0.24583088716810292,-0.3740857443495333,0.12841429466665152,0.12612023585050883,0.6560681896216237,-0.0826473119897118,-0.5120347862507452,1.0,0.6756407886236515,0.1428537380933455,-0.008496725679858241,0.24299582110265014,-0.03357023771669752,-0.11693298681067811,-0.18051824362060515,-0.27859582240861114,0.4225667159615239,0.1363152454830019,0.13989526842806058,-0.502500888837366,0.08024249473150498,0.31549546020590363,0.04752762234485612,-0.32930600287906137,-0.07543962853214724,-0.29550016495015113,-0.2795209364303266,0.23461815776414421,0.43960305855775844,-0.1749283536401564,0.019760923307103738,0.2399118033831606,0.0895729051456138,-0.244211032246947,0.013009182031608836,0.16908257851885822,0.007894405799802372,0.26011013901620283,0.06080984444547337,0.008704014416241983,-0.33764825926959047,0.08726497368868676,-0.1315744811876825,-0.28414750517832704,0.1258707132242382,0.09039430117514213,-0.15686756024488016,0.07617895000103807,0.8994072841769611,0.4684346336482366,0.4927192829040693,-0.024920355507939845,-0.044526590714421534,0.26269366742360634,0.20430901473880902,0.19154598003837742,0.3408001246527619,-0.14068123221444698,-0.008133999283303113,0.2111459382935009,0.04593654472466532
