label,n_samples,duration_sec,sampling_rate_hz,steer_mean,steer_std,steer_min,steer_max,steer_median,steer_q25,steer_q75,throttle_mean,throttle_std,throttle_min,throttle_max,throttle_median,throttle_q25,throttle_q75,brake_mean,brake_std,brake_min,brake_max,brake_median,brake_q25,brake_q75,steer_abs_mean,steer_abs_std,steer_pos_ratio,steer_neg_ratio,steer_zero_ratio,steer_signchange_rate,throttle_active_ratio,throttle_zero_ratio,throttle_active_mean,throttle_active_std,brake_active_ratio,brake_zero_ratio,brake_active_mean,brake_active_std,steer_diff_mean,steer_diff_std,steer_diff_abs_mean,throttle_diff_mean,throttle_diff_std,throttle_diff_abs_mean,brake_diff_mean,brake_diff_std,brake_diff_abs_mean,subject_id,study
,17386.0,816.0900001525879,21.302797481588367,-317.2635453813413,4070.4378109438926,-32768.0,16711.0,-12.0,-870.0,979.0,25670.368744967214,8736.074159513579,-26112.0,32767.0,29646.0,18724.0,32767.0,30737.27096514437,7363.768836696279,-25856.0,32767.0,32767.0,32767.0,32767.0,1763.377200046014,3682.339063740264,0.4977568158288278,0.5021856666283216,5.7517542850569426e-05,0.011619211964337073,0.9977568158288278,0.00017255262855170826,25758.924943794314,8532.688737843442,0.9792361670309444,0.0002300701714022777,31617.134390602056,4169.392345902264,0.06833477135461605,146.96255107659616,59.21932700603969,1.1967213114754098,592.8422657818768,96.12349726775956,1.8847857348288755,565.4861468144438,77.43301696865113,P26,2
,17826.0,838.0699999332428,21.269106400921004,850.6348591944351,5569.222985034321,-19053.0,29288.0,154.0,-838.0,1361.0,30527.739762145182,4268.145785765129,0.0,32767.0,32767.0,29906.0,32767.0,30750.440480197463,6399.274062049896,-8448.0,32767.0,32767.0,32767.0,32767.0,2945.840065073488,4802.275568073863,0.5375294513631774,0.4618534724559632,0.0006170761808594188,0.006339410939691445,0.9993829238191406,0.0006170761808594188,30546.589334830198,4201.490991619094,0.9855267586671155,0.0031414787389206777,31250.617941712204,4915.37443086789,0.032819074333800845,140.88598551485953,61.20645161290322,1.8382608695652174,394.3360674868058,51.67433380084152,1.8382608695652174,426.471290751023,77.64089761570827,P27,1
,18304.0,860.2690000534058,21.275903233597564,-457.6158763111888,3948.3776646912174,-32768.0,19065.0,-51.0,-974.0,737.0,27731.057145979023,7738.795603229308,-2560.0,32767.0,32767.0,23925.0,32767.0,27328.846372377622,11454.875436275977,-7424.0,32767.0,32767.0,32767.0,32767.0,1820.3447880244755,3533.474681669116,0.48710664335664333,0.5126201923076923,0.0002731643356643357,0.009397366551931378,0.9960118006993007,0.00038243006993006994,27848.528221161756,7527.666072247624,0.9326376748251748,0.008850524475524476,29505.181184464884,8371.522711684454,-0.03130634322242255,104.07947768305813,48.55679396820194,1.335573403267224,479.67672012237495,81.03737092279954,1.7902529639949736,476.8869942186911,67.62612686444845,P27,2
,13190.0,619.8050000667572,21.279273317542543,2148.4,6855.543899908925,-27690.0,32767.0,121.0,-589.75,900.0,29961.215163002274,4883.93390788935,-14592.0,32767.0,32767.0,28086.0,32767.0,29915.33578468537,8654.940632288091,-6656.0,32767.0,32767.0,32767.0,32767.0,3174.8347232752085,6444.728792079966,0.52592873388931,0.4739196360879454,0.00015163002274450342,0.007051330654333156,0.9991660348749052,0.00015163002274450342,29992.419151680704,4762.733035975355,0.9587566338134951,0.005458680818802123,31353.540961568877,5270.938913986203,-0.20994768367579042,270.71389288669695,86.59208431268482,2.4844188338767155,415.9218112465304,47.08749715672151,2.188642050193343,490.3228381445017,63.09667146864812,P3,1
,13130.0,616.9900000095367,21.279113113335818,-628.1310738766184,4831.297850819958,-32768.0,25048.0,-175.5,-1014.0,506.0,26445.380350342726,8036.486908131214,0.0,32767.0,32767.0,20285.0,32767.0,27025.699086062454,11699.753143515441,-32768.0,32767.0,32767.0,32767.0,32767.0,2065.6309977151564,4412.386672831974,0.4367098248286367,0.5632140137090632,7.616146230007616e-05,0.005864879274887653,0.9999238385377,7.616146230007616e-05,26447.39462259121,8033.478004171751,0.9492003046458491,0.0025894897182025894,28760.443954104147,8991.442528957896,0.07007388224541092,178.7448012625001,48.51397669281743,2.4957727168862824,394.0091285615772,59.42135730063219,2.1788407342524185,506.0252513828634,92.67484195292863,P3,2
,12777.0,600.0750000476837,21.2906719976416,1597.499099945214,6585.707899203688,-20940.0,32767.0,141.0,-288.0,902.0,28661.28926978164,5225.775635579339,0.0,32767.0,32767.0,25226.0,32767.0,30170.46278469124,7241.01373767311,-32768.0,32767.0,32767.0,32767.0,32767.0,3265.1074587148782,5938.234181219538,0.6074195820615168,0.3925021523049229,7.826563356030368e-05,0.01659361302442079,0.9999217343664397,7.826563356030368e-05,28663.532639323734,5219.824288206328,0.9841120763872584,0.00023479690068091102,30755.273023699698,5544.410985937581,1.7265967438948027,236.8533086635295,85.41335316217909,2.564730745147151,464.6077044908937,118.0149499060739,2.564730745147151,613.3131996077221,111.09556981840952,P4,1
,13079.0,614.2840001583099,21.28982684984406,104.74722838137473,3426.3784878556085,-25956.0,32767.0,22.0,-575.0,448.0,24185.19405153299,12407.66256758794,-16640.0,32767.0,32767.0,16124.0,32767.0,27778.915284043123,9120.141431005806,-32768.0,32767.0,32767.0,25226.0,32767.0,1291.9456380457223,3175.203614294349,0.5073782399265999,0.4923159262940592,0.0003058337793409282,0.01330478666462762,0.9236944720544384,0.002828962458903586,26445.022183594072,9925.903003558979,0.9757626729872314,0.0006116675586818564,28867.047876508383,5767.085168902972,-0.08663404190243157,191.17576154760204,49.861981954427286,2.5055054289646734,653.9811236347905,149.70094815721058,2.5055054289646734,756.2182759168666,117.27335984095427,P4,2
,13175.0,618.4080002307892,21.30308792105451,54.34201138519924,6085.740429512265,-21674.0,32767.0,-122.0,-758.0,672.0,29021.094876660343,5978.317215683689,0.0,32767.0,32767.0,26266.0,32767.0,29247.756584440227,8243.424527873418,-12544.0,32767.0,32767.0,32767.0,32767.0,2916.301935483871,5341.7574496315865,0.4703605313092979,0.5294876660341556,0.00015180265654648957,0.008957036587217247,0.9998481973434535,0.00015180265654648957,29025.5010248235,5968.066049064286,0.9741176470588235,0.0012144212523719166,30190.1917562724,5934.103720013584,-0.024138454531653256,191.26354173215873,72.65037194473963,2.487247608926674,510.58336072813466,106.59397297707606,-0.13602550478214664,782.7007698248617,170.78138758160011,P5,1
,13063.0,613.4319999217987,21.293313687034853,-715.188930567251,4456.367347461568,-32768.0,15611.0,-164.0,-949.0,631.0,16964.968613641584,17406.611958987603,-32768.0,32767.0,25226.0,1821.0,32767.0,29822.60414912348,10538.964853970321,-32768.0,32767.0,32767.0,32767.0,32767.0,1877.4522697695782,4104.373047941018,0.45418357192069203,0.5457398759856082,7.655209369976269e-05,0.013550757923748278,0.76774094771492,0.005052438184184337,24852.17279888324,10699.953878650074,0.9650922452729083,0.000995177218096915,31618.3712223368,4336.028421257358,-0.09370693615066605,155.96565735240006,69.58168733731435,2.5085744908896035,1064.4510354786314,282.46616138416783,2.5085744908896035,952.6714232345032,174.23985607104578,P5,2
,13148.0,617.4470000267029,21.292515793957097,1747.7019318527532,6170.388602782261,-20633.0,32767.0,488.0,-339.0,1066.0,30010.64755095832,5048.493028387586,0.0,32767.0,32767.0,28866.0,32767.0,28462.788789169455,9282.230054425097,-17152.0,32767.0,32767.0,30427.0,32767.0,3015.9757377547917,5659.6862016565465,0.6687709157286279,0.3311530270763614,7.6057195010648e-05,0.01909180801703811,0.9999239428049893,7.6057195010648e-05,30012.930250247206,5041.895477075308,0.9757377547916033,0.000988743535138424,29378.77956193,7289.8139854754,0.012094013843462387,178.92911823109878,90.90887654978322,2.49235567049517,427.237406098742,69.1907659542101,2.49235567049517,643.3446499591017,127.49258385943561,P6,1
,12941.0,608.2469999790192,21.274252072671715,-144.93779460629008,5985.546936712753,-32768.0,32767.0,96.0,-870.0,822.0,23420.755737578238,12648.232888723787,-10496.0,32767.0,32767.0,13784.0,32767.0,26610.534116374314,12387.294693814429,-32768.0,32767.0,32767.0,23405.0,32767.0,2322.6090719418903,5518.447806659949,0.5241480565644077,0.4757746696545862,7.727378100610463e-05,0.015378670788253477,0.9348582026118538,0.0025500347732014526,25349.131426682095,10647.184380041577,0.9343945599258172,0.0017772969631404064,29365.335924578234,6623.148007648392,0.11213292117465225,141.0740847756812,66.33531684698609,2.532225656877898,661.9678871235647,122.26854714064915,1.8087326120556415,879.0171887133786,187.6244976816074,P6,2
,12851.0,603.8489999771118,21.28015447651162,-342.10100381293284,7329.079915290021,-19714.0,32226.0,-190.0,-1213.5,930.0,31348.429227297485,3857.655033442566,0.0,32767.0,32767.0,32767.0,32767.0,30528.000855964518,7731.4650502427985,-18944.0,32767.0,32767.0,32767.0,32767.0,4486.339740098047,5805.618075445058,0.45506186289004746,0.5447046922418489,0.0002334448681036495,0.0064591439688715955,0.9999221850439655,7.781495603454984e-05,31350.86879377432,3847.8796657489875,0.9690296474982492,0.0003890747801727492,31679.486950935516,4280.596861590478,-0.0578988326848249,182.51442945424677,80.65385214007782,2.5499610894941633,429.4439344032215,42.94357976653696,2.5499610894941633,591.9371712128092,88.01657587548638,P7,1
,12835.0,603.8310000896454,21.254291346576526,-677.9534086482275,2246.8306913692622,-15618.0,7779.0,-672.0,-1081.0,382.0,27279.36042072458,8600.860544305215,-10752.0,32767.0,32767.0,23405.0,32767.0,28824.766965329178,10669.9200164509,-31488.0,32767.0,32767.0,32767.0,32767.0,1406.9058044409817,1878.4262129258368,0.33385274639657186,0.6659914296844566,0.00015582391897156213,0.010986442262739598,0.9873782625633035,0.0008570315543435917,27666.778742207844,7935.30655606247,0.9486560186988703,0.0033502142578885857,30870.291392904073,5925.8467979142315,0.03740065451145395,97.17952571796874,44.040984883902134,2.5531400966183573,544.3167933882562,115.11025401277855,-1.0372448184509895,646.6300099858646,109.5430886707184,P7,2
,13372.0,628.4299998283386,21.276832747724345,1819.0714178881244,7210.596348360005,-21840.0,32519.0,36.0,-438.0,952.0,30069.642312294345,3675.0873080133842,0.0,32767.0,32767.0,27306.0,32767.0,31543.716796290755,4280.042277057227,-5120.0,32767.0,32767.0,32767.0,32767.0,3624.575157044571,6493.394755695627,0.5406820221358062,0.4588692790906371,0.0004486987735566856,0.009572956398175155,0.9995513012264433,0.0004486987735566856,30083.140580577587,3620.2568120121846,0.9931947352677236,0.0005234819024827999,31773.440328288532,3266.5882469811104,0.012340139107022662,215.24388960978715,81.58230498840774,2.450602049210979,333.8648984361742,38.66225413207688,2.0032907037618726,358.2814333873229,41.34993642958642,P8,1
,13024.0,612.4649999141693,21.26325586249833,-587.3346898034398,5725.616954394752,-32768.0,27944.0,-71.0,-1112.0,876.0,22683.95347051597,13268.359205052562,-13824.0,32767.0,32767.0,13198.0,32767.0,27134.544456388205,12390.2584099801,-32768.0,32767.0,32767.0,30167.0,32767.0,2500.0960534398037,5184.319749964682,0.47397113022113024,0.5259520884520884,7.678132678132678e-05,0.009828764493588268,0.913083538083538,0.002457002457002457,25404.214093508243,10305.368916408213,0.9206081081081081,0.006833538083538084,30153.724353628022,6657.868308025092,0.09283575213084543,155.28257249859905,60.97834600322506,2.5160869231359904,548.3562132576546,83.64931275435768,-0.1769177608845888,615.6472049377533,128.9962374260923,P8,2
,11165.0,524.6040000915527,21.280813714824294,-577.3278996865204,5872.863398123542,-28896.0,17231.0,-175.0,-1610.0,1079.0,20963.176802507838,15048.38797669333,-20736.0,32767.0,28606.0,13263.0,32767.0,26979.481504702195,12614.530896777806,-10496.0,32767.0,32767.0,32767.0,32767.0,3261.8642185400804,4917.730555508663,0.46869682042095834,0.5312136139722347,8.956560680698612e-05,0.012271587244715157,0.8685176892073444,0.007075682937751903,25651.92667835413,9345.994963202622,0.8917151813703538,0.0013434841021047917,30870.260245078345,6170.212357010508,-0.01567538516660695,247.11960809244331,117.12620924399857,2.9350591185954853,571.3617343250256,87.30213185238266,0.3262271587244715,390.39983407315486,60.644750985309926,P9,2
