,city_n_samples_mean_over_windows,city_sampling_rate_hz_mean_over_windows,city_sampling_rate_hz_std_over_windows,city_steer_mean_mean_over_windows,city_steer_mean_std_over_windows,city_steer_std_std_over_windows,city_steer_min_mean_over_windows,city_steer_min_std_over_windows,city_steer_max_mean_over_windows,city_steer_max_std_over_windows,city_steer_median_mean_over_windows,city_steer_median_std_over_windows,city_steer_q25_std_over_windows,city_steer_q75_mean_over_windows,city_throttle_min_mean_over_windows,city_throttle_min_std_over_windows,city_throttle_median_mean_over_windows,city_throttle_q25_mean_over_windows,city_throttle_q25_std_over_windows,city_brake_mean_std_over_windows,city_brake_std_std_over_windows,city_brake_min_mean_over_windows,city_brake_min_std_over_windows,city_brake_median_mean_over_windows,city_brake_q25_std_over_windows,city_steer_abs_mean_std_over_windows,city_steer_abs_std_mean_over_windows,city_steer_pos_ratio_mean_over_windows,city_steer_zero_ratio_std_over_windows,city_steer_signchange_rate_mean_over_windows,city_throttle_active_ratio_mean_over_windows,city_throttle_zero_ratio_std_over_windows,city_throttle_active_mean_std_over_windows,city_throttle_active_std_mean_over_windows,city_throttle_active_std_std_over_windows,city_brake_active_ratio_mean_over_windows,city_brake_active_ratio_std_over_windows,city_brake_zero_ratio_mean_over_windows,city_brake_active_mean_mean_over_windows,city_brake_active_mean_std_over_windows,city_brake_active_std_mean_over_windows,city_steer_diff_mean_mean_over_windows,city_steer_diff_std_mean_over_windows,city_steer_diff_std_std_over_windows,city_throttle_diff_std_mean_over_windows,city_throttle_diff_abs_mean_mean_over_windows,city_brake_diff_mean_mean_over_windows,city_brake_diff_std_mean_over_windows,city_brake_diff_std_std_over_windows,city_brake_diff_abs_mean_mean_over_windows,city_brake_diff_abs_mean_std_over_windows,highway_duration_sec_std_over_windows,highway_sampling_rate_hz_mean_over_windows,highway_steer_mean_mean_over_windows,highway_steer_std_mean_over_windows,highway_steer_std_std_over_windows,highway_steer_min_mean_over_windows,highway_steer_min_std_over_windows,highway_steer_max_mean_over_windows,highway_steer_max_std_over_windows,highway_steer_median_mean_over_windows,highway_steer_median_std_over_windows,highway_steer_q25_mean_over_windows,highway_steer_q75_mean_over_windows,highway_throttle_std_std_over_windows,highway_throttle_min_std_over_windows,highway_throttle_median_mean_over_windows,highway_throttle_median_std_over_windows,highway_throttle_q25_std_over_windows,highway_throttle_q75_std_over_windows,highway_brake_mean_mean_over_windows,highway_brake_mean_std_over_windows,highway_brake_std_mean_over_windows,highway_brake_std_std_over_windows,highway_brake_min_mean_over_windows,highway_brake_min_std_over_windows,highway_brake_max_mean_over_windows,highway_brake_median_std_over_windows,highway_brake_q25_std_over_windows,highway_steer_abs_mean_std_over_windows,highway_steer_pos_ratio_std_over_windows,highway_steer_neg_ratio_mean_over_windows,highway_steer_zero_ratio_mean_over_windows,highway_steer_signchange_rate_std_over_windows,highway_throttle_active_ratio_mean_over_windows,highway_throttle_active_ratio_std_over_windows,highway_throttle_zero_ratio_std_over_windows,highway_throttle_active_mean_mean_over_windows,highway_throttle_active_mean_std_over_windows,highway_throttle_active_std_mean_over_windows,highway_throttle_active_std_std_over_windows,highway_brake_active_ratio_std_over_windows,highway_brake_zero_ratio_std_over_windows,highway_brake_active_mean_mean_over_windows,highway_brake_active_mean_std_over_windows,highway_brake_active_std_mean_over_windows,highway_brake_active_std_std_over_windows,highway_steer_diff_mean_std_over_windows,highway_steer_diff_std_mean_over_windows,highway_throttle_diff_mean_std_over_windows,highway_throttle_diff_std_std_over_windows,highway_throttle_diff_abs_mean_mean_over_windows,highway_throttle_diff_abs_mean_std_over_windows,highway_brake_diff_std_mean_over_windows,highway_brake_diff_std_std_over_windows,highway_brake_diff_abs_mean_mean_over_windows,highway_brake_diff_abs_mean_std_over_windows
highway_steer_std_std_over_windows,0.09183284762382928,0.15395248658596883,-0.3156169251619392,0.20421314040236108,0.1999102573258211,0.1489971113973299,0.04623735196117417,0.24030831664512428,0.12271576786453313,0.030562526374794546,0.036823904346122524,-0.09433452605634934,-0.20773419770162105,0.12894230512347746,0.008847521410262254,0.2427064826709927,-0.26709247766377414,0.07255174186467364,0.20463939117285562,-0.1680335216336685,-0.2834719488764717,-0.0930671900551862,-0.047216505042646496,0.23719316625042597,-0.11188585671611445,0.12484885816376669,0.194184932849309,0.15453809524086976,0.034754385754122145,0.17071028416705328,0.21201807509532183,-0.16100332469262008,0.11254050124706144,-0.25418917679931313,-0.18527002863475323,0.19566344631143903,-0.1942019813821146,-0.21497967665698972,0.20134282440255158,0.1608521077617676,-0.1452325830715296,0.06535153321852102,0.08559901793980439,-0.044667947974984974,-0.11177454052299997,0.041808740617163685,0.04708373173765695,0.028054169615862,-0.18701410245857886,-0.05715721191897272,-0.2655398646425561,0.06090087768245305,0.223886608889467,-0.3365108787926746,0.7348613759170338,1.0,0.04566898560364103,0.20976948415113786,0.20271181839011548,0.20146932458608943,-0.015250395121702728,0.0684647690537681,-0.6344894054798049,0.34657895615421197,-0.033246031465206674,0.042901556600170636,0.3142923961164612,-0.22798010571055258,0.10455101532964879,-0.09936602865190543,0.24540747020638792,-0.2630105898654228,-0.33573458938916817,0.027678848250759412,0.45207258416977186,0.22611355657512622,0.016944005510874913,-0.15474254961505537,-0.25125304574125207,0.8864767530622238,-0.16450840612609774,0.05853705341321423,-0.22956580186675432,0.06495427478673318,0.3203781201439012,-0.2563272216858966,-0.12393595156730151,0.23584639011708353,0.07692882634453635,-0.2291473368985146,0.04350313124878789,-0.3155912083788698,-0.2763671676132772,0.03871146082350619,-0.07813021633441843,-0.320066638533051,-0.048959256991841255,-0.04520566475132202,0.12415259484942025,0.0565515907358176,0.10202980906321092,-0.07296126335155961,0.13231957473546607,-0.24195213217111303,0.07591508162040819,-0.2377560166940256,-0.25630628380267273
highway_steer_min_mean_over_windows,-0.25988945829421417,0.3871833751532853,0.35452525046425726,0.0958839878681464,-0.054908680638240046,0.23769690331816726,0.2884736474468242,0.5065164137724065,-0.05522144859135133,0.044219996773736,0.09956463602244124,-0.216566090487821,0.1731505267749566,0.050309318979858755,0.21626654605191759,-0.1552588638327415,0.06917554207038665,0.09498350843874422,0.15369253417177664,0.3378684182719324,0.45833273003092556,0.342528696647557,0.47700625900253973,-0.3004793223331582,-0.3010665347030106,0.2327657916520707,0.00910033930913041,-0.10796314576701388,0.26931739364333124,-0.05887127166590099,0.30275289340127237,-0.19041579819915613,0.20294286291662364,-0.1120889117981039,0.2801819959050633,0.4070521132327036,0.05208180765334847,-0.07110529202906203,0.07067337719334142,0.32845125360402144,-0.27897717552507173,0.013753707752765278,-0.1854368349693089,0.1632150647944917,0.2421410306241475,0.05402860551217164,0.06686172662971882,-0.3257847152566819,0.3289040315618146,-0.14286164316993838,0.31602240030814016,0.47485306075656847,-0.22829716797961475,0.23123333127381548,-0.3663910775481604,0.04566898560364103,1.0,-0.00934709214466643,-0.3703608630409232,-0.015183565066207019,0.036961433774252275,-0.020744686371204062,0.14968429887731985,0.14908857257400177,0.18796444473840512,0.0635714128494572,0.19318502162887813,-0.15226388581967332,0.23592708843836707,0.03702661006096917,-0.3197380162904332,0.37247129626770914,-0.12671514052602367,-0.08338600942749587,0.2273879771940514,0.3604832129677897,0.0560445015692901,0.5046892653777942,0.3783098865722883,0.02537726856793211,0.28728058748822954,-0.1549412016833546,-0.180518806273083,-0.012430058022930242,0.2293821641162062,0.08697627845164795,0.12294838006318276,0.03877222098083913,0.4272627874718402,-0.1507817252013784,0.3634790386412084,0.4420322879356216,0.2613492786730048,-0.2571651879910732,0.19044823189907978,0.27350410420265575,0.08876132668508067,0.4411586616493376,-0.24007999536010002,0.20743161140542365,0.011272815676920261,-0.31679015236611985,0.0009802853542621,-0.16454984165287362,0.10696564892297755,0.12043477864605724,0.5051150145619755
highway_steer_min_std_over_windows,-0.2873850652217431,0.21606028823136908,-0.22869018512455835,0.26779374513214377,0.2318445194891903,0.22689211979564639,0.1285505196549826,0.17609173691440952,-0.0635453176888025,0.0894331950193435,-0.2055181027139418,0.15485833420367057,-0.0007052343464323222,0.30946414233484953,0.6221070601225513,-0.05568939463480618,-0.22229054862688588,-0.28365792787341365,0.4441733177577919,0.16370658946764033,0.1854248334127127,0.1141909695031463,0.2153464280884302,-0.08330346133185178,-0.08323170679786558,0.2730557984705036,0.27657207613544993,0.05598175387700569,-0.0679869306859959,0.003561699307495575,0.12628411516125407,-0.1414406552977719,0.18884580732565287,-0.0848793819806706,-0.05710628060264141,0.20730801184035408,0.034842485929538584,0.0853272187752005,-0.21987322775004714,0.25394737136731527,0.10538498632597211,-0.23760932178799654,0.04307783780360518,0.31622546809197616,-0.3127252084997969,-0.0709374259042686,-0.2553208391968599,0.042097287498734905,0.24101054313112563,0.20357036557546096,0.16976688050254496,0.2160478318850085,0.5052947847978252,-0.09095562098066401,-0.1891244846423806,0.20976948415113786,-0.00934709214466643,1.0,-0.2896771162675711,-0.009050939997530292,-0.1075587898714437,0.1808369991157284,0.07455888642265028,-0.10599350966766573,0.4000577812512935,0.25646345268370796,0.18248114108557414,-0.2891068055266926,0.3047846228923516,-0.33484187225902073,0.3869674944005667,-0.3012163706439327,-0.4531036110132438,-0.060763178722161054,0.275219759324523,0.3861844495907309,-0.1366373971035412,-0.22643484796306546,-0.20428928759804368,-0.10247593058444718,0.10543344056823886,0.1640263717293971,-0.16667090308807048,0.3093818646090653,0.009733256481396134,0.32271733468901914,-0.19090276269916423,0.14084477070582427,-0.013514964253639638,0.021768348889973834,0.2994340953303758,-0.41719931064390287,-0.06488351302410877,-0.05879882313731493,0.07592338706516139,-0.2090514418169319,0.12219328270010761,-0.0759909209391063,-0.4512910225556188,0.18100316507563338,0.32046215665376354,0.03824727339021825,0.21256778284722025,-0.22476280463019596,0.3488221550768069,-0.18230332697839083,-0.1452793810361627
highway_steer_max_mean_over_windows,0.2525711988918137,-0.39154944181674456,-0.10310490249059048,0.11590098985090028,-0.1265138310158733,-0.22825955361784936,0.048976145318910876,-0.2677240451541422,0.27579479429268455,-0.10561007149300072,0.10251517871976717,-0.03872339521436502,-0.2714501968471748,-0.030076925673032596,-0.17239805730072202,0.20347815035610378,0.02431058780282699,-0.20643386170864167,-0.25597615117601435,-0.3126236960843786,-0.3416082673923988,-0.18590211762916065,0.06196373973465131,0.28140384470166474,0.0780449905109098,-0.22209164537871026,0.002244234806565525,0.35756637062825547,-0.31488449958647635,0.595505813711213,-0.31434541219040757,0.11967978273827946,-0.26504314865085693,0.14415036589382368,-0.19676083440303027,-0.1194461282465281,-0.18849096948998348,0.004168639874317358,0.11351119141270057,-0.24584611764909364,0.04157114514678275,0.09100579006688646,0.37648720763462545,-0.24881030145530977,-0.055674350275708044,0.11362765532870166,0.1903041708735954,0.09668719593565493,-0.2727978678485046,-0.06170856526363104,-0.3268422506390954,0.09206298730706751,-0.044583988207412086,0.3880921506214875,0.6615552558575483,0.20271181839011548,-0.3703608630409232,-0.2896771162675711,1.0,0.46465124489005355,0.20976386150522439,0.12145433865375219,0.022851289494387403,0.547904303297481,0.011540481443181068,-0.022874943140658254,-0.21914900929780484,0.38206694927232854,0.13159066062527847,-0.07062895908869574,-0.034259900093111896,-0.2576122906424375,0.22882630200094167,-0.00023411128081664046,-0.163518045917062,0.0568299169725754,-0.020851837489447078,-0.14898823364406105,-0.12206982145063226,0.334148212510128,-0.1633259683564555,-0.11484242759706156,0.37378946103483524,0.3022050072103743,-0.23149196143700343,-0.19250182123224963,0.15951592989422322,0.11277651554359551,0.19837372622922503,-0.020404174838199857,0.08376551159240052,-0.23472007144362803,-0.17446156448689018,-0.0769480121428518,-0.06374807209136438,-0.05991757015753199,-0.1484337024336609,0.06542921733538362,0.8752268438842996,0.07438308741838415,0.09375556368768209,0.18540467102714045,0.205646199692125,0.2167237323287707,0.03250489249127168,0.05650268656681272,-0.24610671607112297
highway_steer_max_std_over_windows,-0.2933836214130701,-0.24450152911893205,-0.2568049565761705,0.3522866730776456,-0.08430853826498136,0.048763432008547915,0.19571577266049583,-0.13491427018325008,0.3801489835450277,-0.1931419493999333,-0.2025823706569379,0.33554842508518834,-0.0908175981097804,0.4257479957100101,0.06983480412289962,0.37868460893945227,-0.021122966171719694,0.09762759923032373,0.02229723218563296,0.08345782925655021,0.27852082682416823,0.19050700007209487,0.3203406549495273,0.11250508628184969,-0.016608973025336184,0.16484344104204604,0.1764680033847608,0.2654691525020706,-0.02207958697626871,0.3296462899472581,-0.07477426413832372,0.20017453630764506,0.020386262372161075,-0.21583556014473623,0.06793842338513661,0.049289846288175294,0.11276622127517565,-0.2686315036119378,0.4029588611558724,-0.06297832144706367,-0.38541766789271714,-0.4070311814539288,0.5387937666096095,0.041312719964151416,-0.16069166067719598,-0.08997469778928337,0.09625375108218748,-0.1504172761368086,0.1684424313873889,-0.2905255287243633,-0.002216385253670541,0.3131772070222413,0.15349468474528988,0.028730541146744216,0.283753973699702,0.20146932458608943,-0.015183565066207019,-0.009050939997530292,0.46465124489005355,1.0,-0.20113919330407723,0.4767543546841662,0.011973697227467195,-0.027354343851125427,0.2406874560609807,0.23320335707071865,0.2397428888330974,-0.10735548868208059,0.2611150270921611,0.03922241710947288,-0.09527591246197581,-0.016856526865368718,-0.08556239458619219,0.23107631317025565,0.23653732837668728,0.43089998703739696,-0.4420505091352704,0.061598571111761126,0.04921669667489002,0.00613068250537907,0.1658516866963174,0.26503733089129883,-0.036500617259740194,0.1771577883267078,0.19888363618036228,-0.07167610356326824,-0.004440849912501436,0.18855425029564102,0.4094116329346086,-0.2732110769890595,0.31018032918834176,-0.1467292918322978,-0.13662343352259743,-0.294684011298629,0.3399865639223047,-0.26731796243217526,0.16675833796181555,0.0748667668918599,0.34814032596685346,0.294798016947191,0.36185369298957065,-0.21360985640626523,0.2655704495439122,-0.10433675282395809,0.415017422174844,-0.2532697665543712,-0.02885610704924428
highway_steer_median_mean_over_windows,0.19654526536773043,0.13060318278362312,-0.12175076047008718,-0.08272641526401955,-0.13338286983641295,-0.25430217121313164,-0.025483701255241634,0.19454587653310554,-0.05404050466899863,0.23053385752119823,0.7605676125677872,-0.6528993887309129,-0.24911693972786522,-0.45411385391759823,0.0528280959032755,-0.16901917093857072,0.050007214958953015,-0.16098520374298395,-0.1120603615504604,-0.24244546416206744,-0.27233599762348826,-0.029101427844954935,-0.08894488956467757,0.1798587406406828,-0.04142061061771447,-0.404114507419923,-0.2619309536077537,0.4015100303343436,-0.026938440969451197,0.5330208907153199,0.26989782799454,-0.21992375751380944,-0.36023319927481434,-0.07452739893901654,-0.6473467296819915,0.14698050250728828,-0.26351514585289526,0.03625227178058258,0.010281241162669099,-0.10858179294352968,0.06775732778723165,0.644666890415105,-0.36461591999388926,-0.2821833272775045,-0.2232814942159639,-0.11698520542751974,0.03560135022258179,-0.1501502838624647,-0.44350049445862527,-0.08341904042665704,-0.38470928586387004,-0.0066125169409857664,-0.012644615911843295,0.5082204806544902,0.14043281051517245,-0.015250395121702728,0.036961433774252275,-0.1075587898714437,0.20976386150522439,-0.20113919330407723,1.0,-0.36854379371184703,0.3039131653208939,0.44312349872300943,-0.23061781434074963,-0.3156743650109707,-0.27732648339560956,0.4431455725349039,0.12072810700498886,0.20956975251644522,0.08195278265750708,-0.3371004355206227,0.34041303866487466,-0.2773379672451068,-0.21887944222014472,-0.06101021364394273,0.6689891098462646,-0.2467049552883717,0.025077032198709735,0.0885676631305142,-0.262864651794774,-0.8908830146633916,-0.11810134644563178,-0.2981837950073128,0.014817865312840134,-0.07796793540961937,0.14628813969460466,-0.49129747218842257,0.17836359601915341,0.46335261277632506,-0.19729740654794295,0.029196920524001104,-0.003290286862729819,0.3316132869017973,-0.5653020896740348,0.3408487471376351,-0.281622703302472,0.2721304517573553,0.20212215947920945,0.3300844654101087,-0.5664415129640448,0.023782312015681057,-0.3826951903757203,0.24119861533196765,-0.3509462681081805,0.2320031194987791,-0.27734347146781907
highway_steer_median_std_over_windows,-0.5047856373359829,-0.11128179413569918,-0.02501029045923183,0.22037376007091453,0.1336211264935309,0.5556699018372739,0.5470154162927536,-0.14811893291679934,0.017963853587728108,0.10941893410000925,-0.6273634811786375,0.6992903735762833,0.3888632579480665,0.42118981267681566,0.28067568709796054,0.30041939162650616,0.0813144805130078,0.2622773559036412,-0.105883598534952,-0.19268432392592483,0.28709494730571783,0.47915786096209606,0.6112922946141525,0.16026390658812467,-0.2853466603780318,0.5889253635366323,0.04772829730862427,-0.09359623764553766,-0.05326420626906821,0.10455075788691542,-0.10456614337258471,-0.18106757006762358,0.19654609288535158,-0.15938978580240218,0.5102272169355717,0.24818457040956882,-0.23201768598120376,-0.25074724880443855,0.4829558955400676,-0.07686801469589835,-0.5659193246025984,-0.6293884881433126,0.34413874418313717,0.5695560009738855,0.1913500220298984,0.07208128616190138,0.09867520772935276,-0.22065386257269515,0.4881147706850033,-0.3265881610134446,0.14661864022382134,0.5431185155392575,-0.18848225497919263,-0.1455422342874529,-0.056169876733247824,0.0684647690537681,-0.020744686371204062,0.1808369991157284,0.12145433865375219,0.4767543546841662,-0.36854379371184703,1.0,-0.03873235093659567,-0.17692003938215778,0.5483844597508178,0.5988873933025445,0.3238514402239286,-0.27068288702789944,0.3797682148657708,-0.12176727838917775,-0.48123184344150055,0.4963636927306358,-0.2019813806618493,0.18693460844640852,0.06312202540584062,0.2814765458914504,-0.8582717950330642,0.5864326490493048,0.4708877658689444,-0.15812726920924972,0.7434205648158927,0.21760154341655893,-0.15519239719609712,0.3995176679426309,0.1771692592328323,0.01532732863746912,-0.1740481879976,0.34691354164927746,0.3824309671646406,-0.34715322570106255,0.5959099521809396,0.20711115075557773,-0.009201061687469553,-0.7385319464961109,0.8197581059915076,-0.3469984416873937,0.27195493246815405,0.37992658904886767,0.209955572346726,0.15661125749094523,0.7451460794413335,-0.09243633757273644,0.5629963167407217,-0.029421498532782493,0.73783196872627,-0.027948231363561466,0.39831382899359685
highway_steer_q25_mean_over_windows,-0.03102608747535588,0.11241004687365128,0.08631154754689258,0.18701316695679218,0.03797099489461525,-0.24187735993867443,0.2165806847583273,0.05150800811700635,0.19929451247728197,-0.18762685690342273,0.2601160481554575,-0.024192167732523903,-0.006574845130492635,0.039339064669294925,0.3087468565716195,-0.3847375621456267,0.25942309436140837,-0.14602708986446616,-0.1946200759851321,0.13626940486236655,0.2938324326734294,-0.03868368985719862,0.16675433936257786,-0.02976281569711162,0.03079599822785444,-0.1831918335087342,0.13602893101388935,0.3123815343197934,-0.2235236105876214,0.21309534878148795,0.0062134801182811795,0.0023285520839416915,-0.2308328906784851,0.21682892993119607,-0.07749783472717282,-0.08142621540705071,0.14505318740631726,0.11512633613005742,-0.05117647316898078,-0.06709055236288293,0.06581210529724793,-0.020738137402818917,0.13282185573868666,-0.030974686882078592,0.1031954486863615,0.21543553362883647,-0.0763313765819333,0.06486806288828094,0.04306100669339877,0.17874040847238076,0.10276658119607207,0.22700592591710744,0.06439939413874879,0.6700762812124573,-0.49568431488488557,-0.6344894054798049,0.14968429887731985,0.07455888642265028,0.022851289494387403,0.011973697227467195,0.3039131653208939,-0.03873235093659567,1.0,0.05524161419038979,0.25044957203556106,0.07535372679572402,-0.19779504073931256,0.23386225234074645,0.2454069301589562,0.07715630642981931,-0.17992726600163894,0.08456404430780445,0.3815300232225139,0.06361814707769364,-0.5281230705152153,0.050062749703799425,0.05994931741486316,0.06497563002272468,0.15147479476955825,-0.6915688692761324,0.09170600904707123,-0.2702699025038505,0.08808344704507787,0.08338747129985727,-0.15585351781179338,0.21923572283510173,0.1873063587176124,-0.2843609801829625,0.30763046480563255,0.3228978330131744,0.22226485951180505,0.17940380546321438,0.1212100927680974,0.02424353991948224,-0.006185462573237982,0.16836945284040547,-0.10840400695956402,0.17536294880907438,-0.013897719783954987,0.0908413095522349,-0.012819013247821144,0.2251161606363507,0.161219624355823,0.40390245140392206,-0.005883508584013048,0.38468270015710776,0.17368592927073837
highway_steer_q75_mean_over_windows,0.40399716722589823,0.021454174649509432,-0.10370028845301699,0.006286004293062475,-0.11360122665315439,-0.2552922143651966,0.13715988870329632,0.028826613511507428,0.06178109326798409,0.016892593043673767,0.29035219495564923,-0.34794800351440264,-0.15893001604764845,-0.2636239218214608,0.11835428502693078,-0.1396377910886896,-0.0434474345563056,-0.15191464983857395,-0.15137138005535553,-0.20666709183329726,-0.37300688843280316,-0.1873314492711526,0.10602790417472788,0.0575599361439699,-0.12683199571502352,-0.28765233990930866,-0.03332563165877009,0.2695534317084028,-0.0594990194305665,0.49905573927695723,0.19809049273948223,-0.20655946635267142,-0.24576931315858758,-0.10218424715756286,-0.36642815949647806,0.10726134063829763,-0.29711336672947136,-0.20003303464916233,0.05697357517881128,-0.03107002712912208,-0.018232379532146764,0.4849387091981103,-0.017367419803375913,-0.29905076408882786,-0.14731948278541976,0.024092489764362214,0.18075613461697995,-0.0477014697528867,-0.27241683558605545,-0.08693326498269875,-0.25365639783193467,0.19963029176864833,-0.043366410792251286,0.6848443586467339,0.4736853501566825,0.34657895615421197,0.14908857257400177,-0.10599350966766573,0.547904303297481,-0.027354343851125427,0.44312349872300943,-0.17692003938215778,0.05524161419038979,1.0,0.1375609828435831,0.0976798744400284,-0.027323990928726324,0.26837939362972896,0.309052550866181,-0.06627964291236363,0.06655796073363836,-0.20704762771219656,-0.017252047545553335,-0.11617133437421856,0.03156417257154877,0.18912692422247454,0.29500163617977215,-0.05688921925754589,-0.010317153513031944,0.5139512165972897,-0.29468496847963604,-0.37888804158638706,0.07095832343809556,0.283560295288277,0.06114672047020411,-0.0634534212046868,0.038348750579315534,0.08641106225298012,0.4230629204619239,-0.13107234938855367,0.26247657118950896,-0.08744176260156374,-0.026421335271833865,-0.007741146270007728,-0.20461014086355273,0.057850464253736696,-0.2790594905511289,0.20965471867053204,0.5685975739755929,0.03125547487172204,-0.029502289437332026,-0.09465552981676442,0.08023863495385104,0.008692432600246928,-0.05466348984092178,0.02838386252116097,-0.1657203695607837
highway_throttle_std_std_over_windows,-0.42088876173158124,0.28219909735749255,-0.05628657664357653,0.14823169546936743,-0.1186250718586702,0.5144176615380351,0.558388657202208,0.04170123315485068,-0.15751764168381446,0.23325576232136694,-0.5075700597405006,0.2799051582827288,0.09242483428844624,0.20283963035236816,0.4942624872089881,-0.09040538138796621,-0.42603061950753085,-0.27015168641722836,0.1642472806186655,-0.01389940811368984,0.1681860298867281,0.4871765831062489,0.5281690173354853,-0.10534726015026497,-0.24569936518971475,0.41924726031409915,-0.10405596182560722,-0.05638800273693783,-0.06936138772011217,0.13618564554787238,0.08392942038949729,-0.23315432025485217,0.42121185806757444,0.0020097607722611237,0.2573961230630491,0.350436363350042,-0.17182033435049554,-0.26074027477700007,0.2790487199974193,0.11729555662461263,-0.4559909920440098,-0.22749408918425063,0.11365288498893181,0.6802849726488183,0.020690599856714932,0.06885256529527718,-0.436321006741234,-0.20834711134752246,0.3741439566133609,-0.22783945420300866,0.17452474357605952,0.7405209422764953,-0.058368074971146,0.27316004949750783,-0.21131985264843933,-0.033246031465206674,0.18796444473840512,0.4000577812512935,0.011540481443181068,0.2406874560609807,-0.23061781434074963,0.5483844597508178,0.25044957203556106,0.1375609828435831,1.0,0.8458674753032447,0.21807918043762806,-0.1400180336592896,0.7953761003028091,-0.09574326160297156,-0.23068632769674988,0.280220351117993,-0.27700480594006227,0.08911488318470302,0.13624303371507074,0.6559535915635373,-0.5228297116004019,0.3986359574863305,0.33351267018357816,-0.17893239093968594,0.5177185221723086,0.253541560795834,-0.23212082288280572,0.5572802185697068,-0.08609874357166034,0.5735732646386852,-0.06953195041156225,0.33667737421856087,0.6530585652409553,-0.3299153226248353,0.8965982521834686,0.11256299136807904,-0.07408906735150336,-0.5050059373260902,0.46494187253004915,-0.23535038586350976,0.043230920927048194,0.44548336664425786,0.11643500961896959,0.010840701922539504,0.8233371804628935,-0.0014216510579936996,0.7532204314101892,-0.008835595408111843,0.8270115191049845,0.07076590878373035,0.4242838435046626
highway_throttle_min_std_over_windows,-0.4034995783772134,0.23870211619355577,-0.0659951591598693,0.16666849747063475,0.1661452875657408,0.4510366808019666,0.4621463870322876,-0.03328653045320747,-0.1454115402913034,0.1814962756295264,-0.5030357575061764,0.5007179813784967,0.23435136529611497,0.33668667176077116,0.40812366827610813,0.10902564967850507,-0.4797460876968996,-0.03790177260125899,0.004749406989306412,-0.018573691065499626,0.12213498832325638,0.3186367950759599,0.45713627879974683,0.08424677283372939,-0.1055615271879224,0.45864026095034194,0.004986047013346604,-0.1432514998832515,-0.13830693635600577,-0.01955684101864767,0.16463309520092737,-0.12725991022825137,0.4368234599610704,-0.180395796369581,0.28667578427312634,0.11595410393182498,-0.0854284015671638,-0.3608976667367651,0.44567508100520226,0.0491674602418141,-0.51934980543818,-0.29810646408126307,0.21108918984268485,0.5867225116488661,0.07877535455264273,0.05695121842161519,-0.4291911534235227,-0.042097970678698485,0.3250851975353322,-0.1711142061221468,0.07726355304580129,0.5960909337944007,-0.02528529146462628,0.1270317731556693,-0.09933639159840686,0.042901556600170636,0.0635714128494572,0.25646345268370796,-0.022874943140658254,0.23320335707071865,-0.3156743650109707,0.5988873933025445,0.07535372679572402,0.0976798744400284,0.8458674753032447,1.0,0.3590165016561801,-0.2647302450255963,0.5272531851184783,-0.08811297336495882,-0.21743632398815127,0.3687958360163912,-0.34613228335268187,0.1460755123243115,0.15129185137063536,0.5195110400252531,-0.5929453873710316,0.4492026257487706,0.3162936300346433,-0.09811162799075261,0.5759616819335507,0.28848944486607214,-0.3413079439218443,0.41942197572553064,0.19790312125429524,0.26905432253150313,-0.23234102998076922,0.3326384399474853,0.5132714879029904,-0.5125577075200505,0.8052376121483478,0.14854120432022372,-0.13929443963982482,-0.44687095161772705,0.5459662782173438,-0.4542885242873852,0.11114587990210271,0.3985490016056981,0.11891109381155723,-0.17619252079065612,0.7939609709539232,-0.16550382776662892,0.6782824670234157,-0.056228750261657044,0.759828598352871,-0.03414890022766836,0.42901138827093976
