,city_n_samples_mean_over_windows,city_sampling_rate_hz_std_over_windows,city_steer_mean_mean_over_windows,city_steer_mean_std_over_windows,city_steer_min_mean_over_windows,city_steer_min_std_over_windows,city_steer_max_mean_over_windows,city_steer_max_std_over_windows,city_steer_median_mean_over_windows,city_steer_median_std_over_windows,city_steer_q25_std_over_windows,city_steer_q75_std_over_windows,city_throttle_std_std_over_windows,city_throttle_min_mean_over_windows,city_throttle_median_std_over_windows,city_throttle_q25_std_over_windows,city_throttle_q75_std_over_windows,city_brake_min_mean_over_windows,city_brake_min_std_over_windows,city_brake_max_mean_over_windows,city_brake_median_std_over_windows,city_brake_q25_std_over_windows,city_brake_q75_mean_over_windows,city_steer_abs_mean_mean_over_windows,city_steer_abs_mean_std_over_windows,city_steer_abs_std_mean_over_windows,city_steer_abs_std_std_over_windows,city_steer_pos_ratio_mean_over_windows,city_steer_pos_ratio_std_over_windows,city_steer_zero_ratio_std_over_windows,city_steer_signchange_rate_mean_over_windows,city_steer_signchange_rate_std_over_windows,city_throttle_active_ratio_mean_over_windows,city_throttle_zero_ratio_std_over_windows,city_throttle_active_mean_mean_over_windows,city_throttle_active_mean_std_over_windows,city_throttle_active_std_mean_over_windows,city_throttle_active_std_std_over_windows,city_brake_active_ratio_mean_over_windows,city_brake_zero_ratio_mean_over_windows,city_brake_active_mean_mean_over_windows,city_brake_active_mean_std_over_windows,city_brake_active_std_mean_over_windows,city_brake_active_std_std_over_windows,city_steer_diff_mean_mean_over_windows,city_steer_diff_mean_std_over_windows,city_steer_diff_std_mean_over_windows,city_steer_diff_std_std_over_windows,city_steer_diff_abs_mean_mean_over_windows,city_steer_diff_abs_mean_std_over_windows,city_throttle_diff_std_mean_over_windows,city_throttle_diff_std_std_over_windows,city_throttle_diff_abs_mean_std_over_windows,city_brake_diff_mean_mean_over_windows,city_brake_diff_mean_std_over_windows,city_brake_diff_std_mean_over_windows,city_brake_diff_std_std_over_windows,city_brake_diff_abs_mean_std_over_windows,highway_duration_sec_std_over_windows,highway_sampling_rate_hz_mean_over_windows,highway_steer_mean_mean_over_windows,highway_steer_std_mean_over_windows,highway_steer_std_std_over_windows,highway_steer_min_mean_over_windows,highway_steer_min_std_over_windows,highway_steer_max_mean_over_windows,highway_steer_max_std_over_windows,highway_steer_median_mean_over_windows,highway_throttle_mean_std_over_windows,highway_throttle_std_std_over_windows,highway_throttle_max_mean_over_windows,highway_throttle_median_std_over_windows,highway_throttle_q75_mean_over_windows,highway_brake_mean_mean_over_windows,highway_brake_mean_std_over_windows,highway_brake_std_mean_over_windows,highway_brake_std_std_over_windows,highway_brake_min_mean_over_windows,highway_brake_min_std_over_windows,highway_brake_max_mean_over_windows,highway_brake_median_std_over_windows,highway_brake_q25_mean_over_windows,highway_brake_q25_std_over_windows,highway_brake_q75_std_over_windows,highway_steer_abs_mean_mean_over_windows,highway_steer_abs_mean_std_over_windows,highway_steer_pos_ratio_std_over_windows,highway_steer_neg_ratio_mean_over_windows,highway_steer_zero_ratio_mean_over_windows,highway_steer_signchange_rate_std_over_windows,highway_throttle_active_ratio_std_over_windows,highway_throttle_zero_ratio_std_over_windows,highway_throttle_active_mean_mean_over_windows,highway_throttle_active_mean_std_over_windows,highway_throttle_active_std_std_over_windows,highway_brake_active_ratio_mean_over_windows,highway_brake_active_ratio_std_over_windows,highway_brake_zero_ratio_std_over_windows,highway_brake_active_mean_mean_over_windows,highway_brake_active_std_mean_over_windows,highway_brake_active_std_std_over_windows,highway_steer_diff_mean_std_over_windows,highway_steer_diff_std_std_over_windows,highway_steer_diff_abs_mean_mean_over_windows,highway_throttle_diff_mean_std_over_windows,highway_throttle_diff_std_std_over_windows,highway_throttle_diff_abs_mean_std_over_windows,highway_brake_diff_mean_mean_over_windows,highway_brake_diff_mean_std_over_windows,highway_brake_diff_std_std_over_windows,highway_brake_diff_abs_mean_mean_over_windows,highway_brake_diff_abs_mean_std_over_windows
highway_duration_sec_std_over_windows,-0.4244225425636699,0.11383563093932131,0.13059234955591398,-0.03371841481665208,0.517433218128035,-0.4535129081472472,0.2827765286506441,0.04677580716720244,-0.19286884173547858,-0.2198246896544897,-0.007981922645261033,-0.03021544436898469,-0.1634029312386681,-0.04001845865210462,-0.22431566223395183,-0.11488785047075972,-0.020523364376311377,0.34219838791400536,-0.0075210339768186875,-0.09999685027988238,-0.3013570947584137,-0.39227402798537025,0.09321171154900147,-0.06318118415504373,-0.14479825998012344,0.05849373628984253,-0.12561666458457255,0.10681617949528285,-0.20681882567536194,-0.06797115488798565,0.32651750747100944,0.2859106872960312,-0.09599996123460323,-0.310101938842324,0.031061217780869673,-0.1834922726554721,0.08032207632741392,-0.18938838371456773,0.3972960036514794,-0.07673283477191027,0.32285708937400714,-0.2288428819685931,-0.3474443426378211,-0.02238364209409975,0.04083285280543517,-0.04839121350282928,0.2016128916889744,0.2583880338762377,0.19048678811181802,0.21211912091434634,0.09268890492191569,0.19663695096924164,0.11685960234946843,0.23157031938915337,-0.18207323871161024,-0.24781630499371138,-0.03655702205719161,-0.08948708791180694,1.0,-0.21729303552230894,0.04570657579733182,0.25712099943909,0.03929694792781814,-0.1802319697908021,-0.14596760337998865,0.3708387433981908,0.2516861845678086,-0.056424037236099796,0.32237818429636855,0.46220873769920595,0.3957928053661544,0.15410193270844763,0.1919032600151156,-0.326591083606676,0.10564311254562844,0.18138645215745605,-0.055502056201982515,-0.2909580082785064,0.18055744637009777,-0.28143525137878367,-0.043937356772246736,-0.20969079314621988,-0.019998366673592182,0.45093369017490825,0.14891354136261825,-0.006399756005010871,0.11806519444731162,0.10258121466394421,-0.0345280554959999,-0.17201905649042476,0.2590861012200954,-0.10164999561520252,0.26870142086049614,0.12436590617538124,0.458346501121359,-0.10906296033515818,0.015779035353768185,-0.06657603477893964,-0.4380801266423482,0.2506016110018219,-0.2599038587478793,-0.060416361220546014,0.16574675426393257,0.32319223042808437,0.32523043744554037,0.45724972502512096,0.3833582573135036,-0.31989008223131593,0.4848281713212484,0.10447071509038025,0.22100735878451327,0.36981402111552447
highway_sampling_rate_hz_mean_over_windows,0.14226716211321622,-0.29806864003818145,0.495535144932679,0.3151793924556485,-0.17819950116605876,0.1041245988037865,0.3589137995034835,0.07620466883827286,0.5419055009878627,0.3540406145866501,-0.2950399032491716,0.6318942733302332,-0.2816892608987911,0.14767056817633858,0.05107783359345724,-0.1451821665346516,0.026104484469893118,-0.1436959249802007,0.04612344857228405,-0.3226289229440869,0.03629882135477782,-0.17368906550155946,-0.06999790926935907,0.5870539603645576,0.4986418655919168,0.5478498877595603,0.46512685967908224,0.2947459297819397,-0.02360373018452859,-0.0736476753282266,-0.1197622064233779,-0.0722037855699971,0.21195899791500009,-0.1568208715745071,0.18843998570131226,-0.22889936839089756,-0.22696480072901215,-0.22919598143145378,0.14595741753664346,0.028078883170836694,-0.13261074914728999,0.24176281818272832,0.015438579066630405,0.09003389046104689,-0.06310767143024366,-0.12258178535984897,0.11059491879893643,0.07434342828209736,0.24378518348949518,0.06757679131847083,-0.1667860144319379,-0.31889637279874206,-0.1653417725079301,0.04353132360726446,0.34238568868292035,0.05939966059314481,-0.021243045350170107,0.30491908733002915,-0.21729303552230894,1.0,0.025021229505344647,-0.06184068296652214,0.34516823618668124,0.0546188625154606,0.23596956847027545,-0.12666474336514583,-0.04551834820227451,0.2227526943503091,-0.07840865949198514,0.07209567213733287,0.08462781390670318,-0.18667286071041583,0.16132406124880536,0.465970387775217,-0.35698577784531815,-0.2549908338603798,-0.25769908843325195,0.00027253733102143774,0.13590629176925106,-0.0053431291394903276,-0.2834199773109183,0.4310710381417903,-0.44793542603353337,-0.06477616945175398,-0.14265244972975982,-0.013927267986294867,-0.12733223492663429,-0.0966129947779983,0.041323761374891105,0.17821752646758796,-0.16927683638465874,-0.17171809259529655,0.0051921354533958335,0.28228002369864336,0.17847660296284829,0.4099816697936981,-0.33682219459014573,-0.23342035470594302,0.12810091520697345,-0.21767765749325488,-0.11832916895221868,0.24087974801096315,-0.22239347751694463,-0.1719994072351478,-0.18045096357071078,0.12952947281995603,0.18298173513052204,0.29977978765528246,-0.3627944520797655,-0.07620138746335645,0.11704411649018974,-0.009154579494803767
highway_steer_mean_mean_over_windows,0.09830981833732191,0.14378065751747227,0.11353299319816931,-0.2652095369900526,0.029012789296313304,-0.1753840863146434,0.033178747437696304,-0.11796469683664766,0.11589441248740373,-0.14574301859797867,-0.28882970010126,-0.030976310089240167,-0.21928456132291965,-0.03867954340893043,-0.052558659976089085,-0.15153006621803491,-0.24958272918029342,0.03684655146240459,0.011106384979446042,-0.023764444940224925,-0.05358228266778162,0.0432773475007321,0.10221559738382278,-0.19208394461622286,-0.23776322825455706,-0.09811107984977947,-0.13774162138056614,0.4223871504179489,-0.0733354385526866,-0.2100118508367398,0.4821601408889187,0.3196350738004288,-0.045591263706759415,0.03804990895630002,-0.14994566222373915,-0.2986654658331026,0.13074988908700372,-0.2754781255644255,-0.026699999190963122,0.1243082629922191,-0.06643963880572024,-0.1773655281933565,0.1617423209897575,0.062156312488694215,0.32947171143244536,-0.1643824827820317,0.11833765316694321,0.1431410398162309,0.1535839415514443,0.2064279905770038,-0.09927800296567847,-0.11823622037343848,-0.09102669411206155,0.12939023835220795,-0.06439874719362415,-0.1073401053761098,-0.020374573711349944,-0.04099905712706534,0.04570657579733182,0.025021229505344647,1.0,-0.12821043472330615,-0.2398104063811895,0.2962728419048171,-0.43970940959284754,0.250052017675853,0.07581832204777446,0.8915097837657965,0.42840393834756774,0.19367443748098226,-0.07135518532385901,0.3718821107136845,-0.35662072265196176,-0.2535934205482622,-0.06625765141036553,0.3181668988818486,-0.04077338318693968,-0.38013540359534614,0.13954736784205973,-0.050187339991299616,0.06081922348295418,0.026427008918602737,-0.07907589821627499,0.020038681975113444,-0.6840504282355754,-0.8123012812810352,-0.25078794236566443,-0.40554756120747104,0.22898114140071513,0.19247877489613038,0.2973730480526055,0.19405576687403292,-0.40750802026325955,0.34989614629457694,0.08222719876785616,-0.1302666291665949,0.10749060910067902,0.13836997758639336,-0.22553627116456873,0.3698243355250316,-0.2888592091977583,-0.6650329727046658,0.19427118853812606,0.148421754469709,0.15684178043129368,-0.04348670561475698,-0.059008541941509264,0.03891940508386853,0.10869872950989518,-0.053370175540502,0.15280725337204581,-0.06202306269958189
highway_steer_std_mean_over_windows,-0.35480860634236766,0.0919295811564033,0.24426236175894314,-0.24805920125079856,0.29283305835767187,-0.38645620887509413,0.2715661069137177,-0.06246067426776813,0.1358532763906009,-0.2161205026938061,-0.2541008826748482,-0.07471916692947056,0.07303618184722462,-0.276064028854708,-0.052875764168532007,-0.02573214922171986,-0.1475229472976332,0.08066882480543539,0.16772294623275716,0.07775908907967086,-0.018909481071618998,-0.1856593251640468,0.25466386666538704,-0.1613917938793159,-0.35669515179450306,0.01746644112116979,-0.244811921128195,0.25827975706225353,-0.32559391406003907,-0.06496722773532013,0.4133073253736827,0.2954982937796332,-0.19578411354674974,0.14406181457366746,0.010835325557242738,-0.07354655252262207,0.06532417907440534,-0.13455648955616617,0.007052291442712892,-0.2599308137613245,0.4409129835448092,-0.3006885972883317,-0.4146139572066153,-0.15157649400064824,0.028525625748778545,0.032628366295461966,0.492656838618441,0.37197679544121365,0.5185787377200479,0.31563712862523596,0.20411416817472852,-0.15191863882602735,0.13119991479635615,-0.112146484746834,0.09844892528512576,0.053380175655331416,0.07213628030037636,-0.3166625505467534,0.25712099943909,-0.06184068296652214,-0.12821043472330615,1.0,0.49230744186922454,-0.8846639642977696,0.43495653319213745,0.7653489566464722,0.7838660244053715,-0.17475924390474706,0.026527923962102243,0.004362278441742803,0.29098253617148273,0.11771177712181077,0.18848021223933573,-0.3695848458484099,-0.0584796397357035,0.341127430776248,0.1891052923018611,-0.24659177442126587,0.04531862670817725,-0.0798563048578463,-0.11407832912084831,-0.33202035459625134,0.1331270383812858,-0.09293676943399617,0.748213925220147,0.2932058459737524,0.10049334669073152,-0.12468969464802539,-0.1493359988145366,-0.14474218236198083,-0.0396627753708524,-0.004995497156650451,0.05217308103394695,0.05925098244944222,-0.024748023738862947,-0.2800490670041949,-0.03770626425330381,-0.09545208987855351,-0.16142741972490468,0.12120742367320014,-0.09923598103186453,0.4810462608541705,0.5732478189629564,0.7263341804459466,-0.009783715864820375,0.31790055875043255,0.14330601129826087,0.3161638998038466,-0.17259701481379736,0.23505414082168655,0.18234031479527055,-0.01581960259477402
highway_steer_std_std_over_windows,0.024518796179218195,-0.24109936741978902,0.3522981234954223,0.01081856682892409,0.15476819499093042,0.08482334417466862,0.3566859248390513,0.06048338753465911,0.38442908039366835,-0.3337467936288207,-0.2990476230339754,0.1268774762935401,-0.38794724212018666,-0.06345119931022347,0.1902592120005904,0.05017259643508024,-0.06713592315425172,-0.3020833049825314,-0.08934479281176272,-0.10499001776704195,0.08838461337935334,-0.008776414826066213,-0.08492350697656646,0.022242396503283635,-0.11881509850259281,0.3469064702239975,0.22474960551562512,0.3734118900796355,-0.43891472870742126,-0.15491055038785684,0.3902429498048059,0.2853982984970094,0.08207431264440897,0.07273270880988751,-0.16123550793211835,-0.10818838135837647,0.08011390767377097,-0.4352804795439731,-0.03637718653593677,-0.10546546175943645,-0.012405345726814213,0.12636674219863434,0.04979130739626745,-0.00437050366989055,0.03331332812486454,-0.09509877273875442,0.10827999682448099,-0.12911079065901906,0.20437362039330526,-0.10839865227269983,0.06576353311334329,-0.570007911906111,-0.17434571288919323,-0.18027211801677895,0.4526938095080884,0.24455131733595192,-0.19966763024668546,-0.07662196395951497,0.03929694792781814,0.34516823618668124,-0.2398104063811895,0.49230744186922454,1.0,-0.29289065835538924,0.6899469540257455,0.14548871643812433,0.43963806578802667,-0.18525419782469302,0.02079365909477714,0.08271900415754174,0.23710276746851486,-0.047759977403313274,0.20346938521533398,0.13227919503062094,-0.43735464258138607,0.037254647664922216,-0.09459331358529834,-0.031896168928487234,-0.057848351284906945,0.12034579388867832,-0.44491197611925837,-0.023941720259039973,-0.16599116619196305,-0.3420182659835538,0.538447185394443,0.5955725797743294,-0.025364242093283213,-0.23427535420164047,-0.21671479770240473,-0.2453229492501305,-0.03881764798968001,0.004613952753303435,0.0016726210799824456,0.15265784502583032,0.17291297134665357,0.085042816712247,-0.29750750828486905,-0.23120912441930622,0.14700542579535383,-0.17794643729470735,-0.2623451168248181,0.37262246548156647,0.17927740975336406,0.06819109927647735,0.07254417124633825,0.08474842700733028,0.20810157437350058,0.4186264319050588,-0.48723683739299783,0.0394550023976443,0.11936190443998915,-0.01686858434915997
highway_steer_min_mean_over_windows,0.38968014721042854,-0.012095648565598662,-0.20921019914711877,0.27791369913423714,-0.23645901923315019,0.4426633118688557,-0.24286847672926354,0.005566076271992722,-0.06417889375215781,0.0646123172063499,0.2602549569589771,0.07245756021992925,-0.20600598413002152,0.30820501736630873,0.042086277297196724,-0.06534538790990785,-0.03443331101028868,-0.18289091679880232,-0.14961900536375367,-0.039326790052250496,0.07506798231873785,0.2634507970182643,-0.1794508869854745,0.10577228644928434,0.2720106291992297,-0.003827124980022471,0.2654028039146332,-0.09704756814478266,0.21720149066117247,0.03368997247911166,-0.21667688580774502,-0.19235126324325064,0.2971290910084147,-0.06621057224648541,-0.0756789011482737,-0.052390849551083696,-0.03354724073445847,0.024318545106651962,-0.09831773265127494,0.2411912442907006,-0.3982257430153934,0.28120394716747243,0.42812461881949104,0.14187247517230048,0.1918599566907439,-0.14824039655385174,-0.504360066797944,-0.45747542815497644,-0.4874750735862903,-0.31449245989266167,-0.20451536184568347,0.016073880327934633,-0.17549584034270843,-0.020646214887607373,0.04662076503332296,-0.006831624652612967,-0.14893298483133752,0.2998414643377524,-0.1802319697908021,0.0546188625154606,0.2962728419048171,-0.8846639642977696,-0.29289065835538924,1.0,-0.5032203523207971,-0.6273816406365995,-0.5675967880326346,0.2170421770593821,0.04663311253702275,0.06424653094677853,-0.182543474803345,-0.08072918249780751,-0.12134834947361,0.2322865113619071,0.042418716096232,-0.22909535950083865,-0.11060254481040199,0.17670190629377752,0.026231283484251147,0.21341855636468546,0.08238469469181955,0.14667886526217916,-0.017514712145985423,0.0398194135654209,-0.6922616487131252,-0.23655092770877958,-0.08203364705835034,0.08683146253450247,0.2200580843205647,0.1641849432082263,0.012801759473296176,0.04829221294742626,-0.023308011431029424,0.056788303525113035,0.20351655835154678,0.15944583064133136,0.08954068098713117,0.15219007939295912,0.11079042779212743,-0.07890960802910812,0.08062473233007895,-0.5111403721679006,-0.4738708906020667,-0.7046668361037448,0.017411579241569858,-0.3674473004496383,-0.11845640346188005,-0.2447119452540288,0.17892703820040814,-0.2332874636066719,-0.1635792958304889,0.028758382923284313
highway_steer_min_std_over_windows,-0.11881359413184504,-0.28358579297812664,0.21751920546038625,-0.0953807319482928,0.09212562000788424,0.0826831467037267,0.2146796153460603,-0.09636377430008931,0.17648875415146154,-0.207374924466854,-0.281714027460343,-0.041785291672334836,-0.23177398642147268,0.05400043636278996,0.3532534161657588,0.3112305953888534,0.1859514133988883,-0.20781380713241177,-0.10611544756332138,-0.17573694168981635,0.16584040656154214,0.11154911821858439,-0.14722756877653578,-0.0663433863736582,-0.1678116557368285,0.22136009689373032,0.07114053786431133,-0.016649989948476586,-0.20936164472739924,-0.18103971437063288,0.0714407593451061,0.09278682530288423,0.06737823985945887,0.01657321088247073,-0.17521838544903975,0.19203003049609202,0.04423352467921604,-0.22086163550252957,-0.10783084097713576,-0.055029008989661066,-0.09167562587521164,0.1453258180514462,0.07038948429079635,-0.08173101326952112,-0.07592765619893975,0.13488584996306616,0.03517249373835682,-0.08182329806512426,-0.016875691175453584,-0.1596078080999957,-0.0756732548432472,-0.45343922134379433,-0.25541269449612264,-0.05135372207934676,0.36968764129318293,0.14692341380256682,-0.16269507793741242,-0.1997356418924285,-0.14596760337998865,0.23596956847027545,-0.43970940959284754,0.43495653319213745,0.6899469540257455,-0.5032203523207971,1.0,-0.007333863326059654,0.19972401100404363,-0.2716266975811796,-0.13265721465434413,-0.01812680613083718,-0.0030972529643945776,-0.051969737808927136,0.3251602813936953,0.2581876277968498,-0.31651011576068555,-0.11389105595157564,-0.13086628866907937,0.09760030262839367,-0.18976947343482675,0.09813732411846965,-0.38271944263630997,0.2377696246617373,-0.2965356409903812,-0.1904360390426559,0.5174345366777535,0.5020474245318921,0.10217016640719145,-0.08975207736232325,-0.21587635484085524,-0.21924165728440037,-0.03968872630557431,-0.2262277257403194,0.16074013066541432,-0.241657004796446,-0.1739564478609633,0.2997135490112088,-0.3222083237727697,-0.233008999233037,0.0444216926194763,-0.10584157354864897,-0.15776460235311096,0.48475323711284485,0.12788942773085196,0.026670259616992622,-0.004623283766457578,0.06886614178503626,0.05950315943510828,0.3999317774805455,-0.5198912141415847,-0.0849080474382516,-0.0018779109274954802,-0.19922714004695277
highway_steer_max_mean_over_windows,-0.20776187060180273,0.4374123173148885,0.19061618664375307,-0.2887645453278386,0.24879549051438993,-0.4383825325735879,0.26544807471993087,-0.12746461562022257,0.0534430881570521,-0.2571210196471102,-0.1517018921335565,-0.02856731613132852,0.2623255690607069,-0.4399552746599042,-0.17675987380828476,0.036692912134975615,-0.269900719268037,-0.015156975328752932,0.14906940862086715,0.17607703258212823,-0.030773894388050633,-0.10579932475920553,0.33008418664639133,-0.17583844607648305,-0.3014192942721118,0.00788988578494575,-0.3156982463709304,0.333220573192211,-0.2619345432244176,-0.20991407232174322,0.5234675597618635,0.3135189127964502,-0.44801065946617735,0.07832834410063773,-0.11979627344641215,-0.05536804365812892,0.2778582680906554,-0.012095592658134143,-0.016705360226377353,0.009341475776502208,0.26497551724806817,-0.21996297303028695,-0.18003218282516067,-0.026059867124507724,0.23097815097196464,0.17096341535126583,0.6932028312080282,0.6062895232672217,0.6746427463278409,0.6003592909490038,0.36386687065824264,-0.04247642957985909,0.3755080319795528,0.0011935322019908713,-0.1935710275958162,0.13978857305508788,0.17054296469565555,-0.1287647259761433,0.3708387433981908,-0.12666474336514583,0.250052017675853,0.7653489566464722,0.14548871643812433,-0.6273816406365995,-0.007333863326059654,1.0,0.7913873366008877,0.05123094253170497,0.35878883827461355,0.2196965930449771,0.1643582103974466,0.3761579486632869,-0.08861831588036005,-0.4438313487762855,0.015502104543484569,0.38145459173284174,0.22355678326134,-0.38183536610614754,0.23945686061793564,-0.2561516950633243,0.02907504188177476,-0.287833104418988,0.10748610622582601,0.04512466657248577,0.38159926960783785,-0.05206863299262754,-0.034809975435384624,-0.1696143714365146,0.27533344180909275,-0.03807860530727154,0.16522433904527764,0.20709355235756569,-0.005426101180208828,0.15442107227465746,0.1368449463720933,-0.2726960463925861,-0.02796815022705992,-0.08724964894030547,-0.26148004950711545,0.13842397168407528,-0.2402641130025626,0.09848005604534842,0.7685410057562533,0.8917232612387185,0.019649565686508826,0.5333862978708018,0.30337104697146655,0.40084432529154845,-0.04632509445625219,0.2722911602955899,0.2782912732665371,0.09974056604306598
highway_steer_max_std_over_windows,0.008979603238693927,0.04311626535198277,0.26985238581795334,-0.3501794581644394,0.2950492283391541,-0.2219460302369074,0.42689851819520247,0.0022855464757889363,0.10550250398528083,-0.3831539654201496,-0.24551214829194734,-0.017459956971020846,0.06951391171979864,-0.1310418596460701,-0.06814365873653289,-0.06282852527103848,-0.2580999859200319,-0.005357320063757731,0.25306548964604475,0.25337742321047213,0.0081977508268272,-0.018874989598757965,0.2618960607731592,-0.10796621994955251,-0.2414297563357292,0.1646734935405161,-0.07786781784543309,0.3162226847618815,-0.3892937609763559,-0.11323917404740097,0.49079382142187283,0.29956506410054917,-0.15091025486632623,0.11663155940418847,-0.016173133238363665,-0.10747494649860814,0.01000669651329054,-0.09091095101867817,-0.09777301409257368,-0.17076536183862978,0.32098089293888354,-0.2170832518765588,-0.23463893932493263,0.09675731138757304,0.15785354057662396,0.06208047512475535,0.5602436122573364,0.4597365192023189,0.5025301272133542,0.3567398292695017,0.07734336988054663,-0.1903537698920246,0.12144862633958875,-0.0917890593148347,-0.10662424112064449,0.004626246391471979,0.12737117760178523,-0.17096316174695447,0.2516861845678086,-0.04551834820227451,0.07581832204777446,0.7838660244053715,0.43963806578802667,-0.5675967880326346,0.19972401100404363,0.7913873366008877,1.0,-0.11840940015384399,0.04559405689730149,0.005026609334361165,0.034976883329760365,0.04693966495293255,0.1013888809317616,-0.22643509069220397,-0.12215836917686318,0.14441660220673092,0.19012370294372385,-0.05425722554325705,0.21053941230478265,-0.17245711224113838,-0.10488637182046709,-0.2524785237795232,0.08187816958034289,-0.17116064291160027,0.5344674649833802,0.2187899690877319,0.09981545333521817,0.027587936586355496,0.1769300019352564,-0.13818327868252137,-0.10019078413318527,-0.016244786416551044,0.17801000298423267,0.1553495996886647,0.2022780460795185,-0.11061827079237041,-0.14933948241618267,-0.21354847318140097,-0.17099826351329908,-0.03815465385170447,-0.11521237053537713,0.2583582517378707,0.7333477263086526,0.5608452923099271,-0.04062589454018899,0.23665440797484785,0.001205768192537958,0.4102249747990699,-0.2428439658757795,0.19117483471089233,-0.06348773737692338,-0.07144626052942726
highway_steer_median_mean_over_windows,0.02698947827614879,-0.02652420743708911,0.19867777013529228,-0.22274476813001223,-0.06713567534758884,-0.15933133734906996,0.056171404304721784,0.022210826968437968,0.18900256225808695,-0.005760715432267006,-0.44141897854026513,0.08320211185982067,-0.33488829704112266,0.02559231189994449,-0.00416009717449531,-0.198895279474499,-0.1798154690985053,0.12636617687612933,-0.021000273952826137,-0.12674817077054845,-0.11137753722252006,-0.06849591772320072,0.09616379021692942,-0.06360049038594204,-0.1325412109730024,-0.0026048980416827766,-0.0013653711090516364,0.37834796724041564,-0.03239472802172621,-0.15200767845134533,0.3106443582744537,0.25396172819767415,-0.027173758336612303,0.034233382332937226,-0.03776577312325768,-0.3577754144284067,0.00901791581639785,-0.3954694509433435,0.05614945724330689,0.15381436702948512,-0.058700537324718464,-0.23352489978327012,0.1306402719258331,0.10736594632039548,0.05055751228693614,-0.23331877240996515,0.05821736817764678,0.13953467967630298,0.1264067556582602,0.1576632065677839,-0.18076172914478447,-0.14031936872728984,-0.21872919188236556,0.1743909618519277,-0.0008201687406419716,-0.1548942428389727,-0.016462137568038493,-0.010664329777933556,-0.056424037236099796,0.2227526943503091,0.8915097837657965,-0.17475924390474706,-0.18525419782469302,0.2170421770593821,-0.2716266975811796,0.05123094253170497,-0.11840940015384399,1.0,0.26394217207642984,0.0372377114289558,-0.0367697431128364,0.2584388808272913,-0.3108201625570868,-0.06669545680139743,-0.1574913440107646,0.23202245466883709,-0.19557389169516157,-0.31585879249848986,0.041393874336179824,-0.015652179083114916,-0.012033696427372178,0.23938399325248633,-0.24306859321822774,-0.009443553775601783,-0.7329284677348735,-0.8589835282543679,-0.18639203230063608,-0.4436456447093754,0.05387317632603537,0.09811735370342184,0.21755775767598132,0.17894052019486895,-0.4925442710820919,0.29440933253145823,-0.12695398272314964,-0.036284825219747546,0.040421050001775184,0.18450761716637423,-0.09137077644349988,0.3094911684701567,-0.2749864255918751,-0.5950667101047994,-0.06257305033368353,0.02367869846776144,0.1189424228798078,-0.1391354810829927,-0.16174760337947788,-0.005205999893767246,0.027474736693995683,-0.12627059483458808,0.11420278538154607,-0.1250998293680418
highway_throttle_mean_std_over_windows,-0.11513637288936095,0.4937070832031122,0.07315111320868883,-0.21462346513101896,0.14794476118663144,-0.12711474139763765,0.056561345614522425,-0.3193985725901267,0.191492460286843,-0.2797691446800961,-0.06947794308625858,-0.1308999135396469,0.10317965634162721,-0.4742827201364888,0.21453266930008172,0.3859118002841739,0.1463351800403075,-0.11687215254212513,-0.4625119321916728,-0.00965973693839061,-0.08449198538989287,-0.10508199995352772,-0.23264850391179775,-0.26581244161688705,-0.2736478211335097,-0.015028355580256588,-0.3165913771031194,0.46414390822658574,-0.21881132678716148,-0.3057897565429346,0.5768819749424338,0.4234434039756574,-0.45746033158792554,0.04934215080776124,-0.6296347599259471,0.18552891889186543,0.6758807582681381,-0.11718661046915194,0.25034951979729303,0.3933864007020035,-0.47140545851647975,0.3474533597809373,0.39901595063388234,-0.13700643887515343,0.4934835754034699,0.12048373747847914,0.21540794988150594,0.13892644772424945,0.23170166431751787,0.3520612426218341,0.30207369489243946,-0.20549155516406414,0.112217548629566,0.007450414855454189,-0.12330462490538575,0.17024210872323559,-0.28117286615443876,-0.06919876854691809,0.32237818429636855,-0.07840865949198514,0.42840393834756774,0.026527923962102243,0.02079365909477714,0.04663311253702275,-0.13265721465434413,0.35878883827461355,0.04559405689730149,0.26394217207642984,1.0,0.7328029820651125,0.22320755949986937,0.8939728739689239,-0.5344461110755553,-0.34130110403873415,-0.39020155341197604,0.5508893975047927,-0.26860975141981297,-0.6835580405873902,-0.19598827810909203,-0.15969398286694947,-0.32182893731516216,-0.06856181824066071,-0.22782362074357324,0.012442823503753964,-0.2326743927647178,-0.21385460260668565,-0.46550751127821377,-0.36181912007865136,0.17827015589965772,0.3296893228154701,0.8481666244646489,0.40053264558332213,-0.4166284142727058,0.2974292700370891,0.20351992270225852,-0.04483754596581527,-0.2747953269989361,-0.11811259697455016,-0.3841619149869767,0.5596131395071606,-0.6350796961029265,-0.3384102589617907,0.3794828163043169,0.3936058733872638,0.540689950469709,0.46275710543859816,0.4943752280515822,0.24332638938657347,0.10487588273845634,-0.1510015213352554,0.6035297057097347,0.10259552359121227
