,city_duration_sec_mean_over_windows,city_sampling_rate_hz_std_over_windows,city_steer_mean_mean_over_windows,city_steer_mean_std_over_windows,city_steer_min_mean_over_windows,city_steer_min_std_over_windows,city_steer_max_mean_over_windows,city_steer_max_std_over_windows,city_steer_median_mean_over_windows,city_steer_median_std_over_windows,city_steer_q25_std_over_windows,city_steer_q75_std_over_windows,city_throttle_std_std_over_windows,city_throttle_min_mean_over_windows,city_throttle_min_std_over_windows,city_throttle_median_mean_over_windows,city_throttle_q25_mean_over_windows,city_throttle_q25_std_over_windows,city_throttle_q75_mean_over_windows,city_brake_std_std_over_windows,city_brake_min_mean_over_windows,city_brake_min_std_over_windows,city_brake_median_mean_over_windows,city_brake_q25_std_over_windows,city_brake_q75_mean_over_windows,city_steer_abs_mean_mean_over_windows,city_steer_abs_std_mean_over_windows,city_steer_pos_ratio_mean_over_windows,city_steer_neg_ratio_std_over_windows,city_steer_zero_ratio_std_over_windows,city_steer_signchange_rate_mean_over_windows,city_steer_signchange_rate_std_over_windows,city_throttle_active_ratio_mean_over_windows,city_throttle_zero_ratio_std_over_windows,city_throttle_active_mean_std_over_windows,city_throttle_active_std_mean_over_windows,city_throttle_active_std_std_over_windows,city_brake_active_ratio_mean_over_windows,city_brake_active_ratio_std_over_windows,city_brake_zero_ratio_mean_over_windows,city_brake_active_mean_mean_over_windows,city_brake_active_mean_std_over_windows,city_brake_active_std_mean_over_windows,city_brake_active_std_std_over_windows,city_steer_diff_mean_mean_over_windows,city_steer_diff_mean_std_over_windows,city_steer_diff_std_mean_over_windows,city_steer_diff_std_std_over_windows,city_steer_diff_abs_mean_mean_over_windows,city_throttle_diff_std_mean_over_windows,city_throttle_diff_std_std_over_windows,city_throttle_diff_abs_mean_std_over_windows,city_brake_diff_mean_std_over_windows,city_brake_diff_std_mean_over_windows,city_brake_diff_abs_mean_std_over_windows,highway_n_samples_std_over_windows,highway_sampling_rate_hz_mean_over_windows,highway_sampling_rate_hz_std_over_windows,highway_steer_std_mean_over_windows,highway_steer_min_mean_over_windows,highway_steer_min_std_over_windows,highway_steer_max_mean_over_windows,highway_steer_max_std_over_windows,highway_steer_median_mean_over_windows,highway_steer_q75_mean_over_windows,highway_steer_q75_std_over_windows,highway_throttle_mean_std_over_windows,highway_throttle_std_mean_over_windows,highway_throttle_std_std_over_windows,highway_throttle_min_std_over_windows,highway_throttle_median_std_over_windows,highway_throttle_q25_std_over_windows,highway_throttle_q75_mean_over_windows,highway_brake_mean_mean_over_windows,highway_brake_mean_std_over_windows,highway_brake_std_mean_over_windows,highway_brake_std_std_over_windows,highway_brake_min_mean_over_windows,highway_brake_min_std_over_windows,highway_brake_max_mean_over_windows,highway_brake_median_std_over_windows,highway_brake_q25_mean_over_windows,highway_brake_q25_std_over_windows,highway_brake_q75_mean_over_windows,highway_steer_abs_mean_std_over_windows,highway_steer_abs_std_std_over_windows,highway_steer_neg_ratio_mean_over_windows,highway_steer_zero_ratio_mean_over_windows,highway_steer_signchange_rate_std_over_windows,highway_throttle_active_ratio_std_over_windows,highway_throttle_zero_ratio_std_over_windows,highway_throttle_active_mean_mean_over_windows,highway_throttle_active_mean_std_over_windows,highway_throttle_active_std_mean_over_windows,highway_throttle_active_std_std_over_windows,highway_brake_active_ratio_mean_over_windows,highway_brake_active_ratio_std_over_windows,highway_brake_zero_ratio_std_over_windows,highway_brake_active_mean_mean_over_windows,highway_brake_active_std_mean_over_windows,highway_brake_active_std_std_over_windows,highway_steer_diff_std_std_over_windows,highway_steer_diff_abs_mean_mean_over_windows,highway_throttle_diff_mean_std_over_windows,highway_throttle_diff_std_std_over_windows,highway_throttle_diff_abs_mean_mean_over_windows,highway_brake_diff_mean_mean_over_windows,highway_brake_diff_mean_std_over_windows,highway_brake_diff_std_std_over_windows,highway_brake_diff_abs_mean_mean_over_windows,highway_brake_diff_abs_mean_std_over_windows
highway_steer_min_mean_over_windows,0.5152554648068156,0.08834440304126702,-0.08545004984265277,0.10113257892325947,-0.3156335264634919,0.10641935519438293,0.055815369812659416,-0.07389853715419298,0.0798004506533825,-0.05689993957269586,-0.13423094964003932,-0.1479637771351572,-0.2121620767934865,0.2374932567329016,-0.5076389189067528,0.15118916849759945,-0.03153916228155033,-0.25708313880974354,0.2516549079796104,-0.03186870680717766,-0.11293490286660315,-0.12209292262448401,-0.11120672065924357,0.1122788058946878,-0.1569247249409638,0.1806726284527614,0.18752060712442928,0.008438750777669191,-0.03889070207035911,0.14082376821785328,-0.22178086366074257,-0.25057634943540086,0.2353978810255936,0.03764682676897604,-0.28059200800037754,-0.015009220136108909,-0.006679807961978898,-0.04635999186707706,0.20880424652578838,0.17242220653054294,-0.14654060219335815,0.027080836471085935,0.18404720147326173,-0.07204240549738912,0.13929372727814887,-0.22726660556645376,-0.3233308545504033,-0.3078218454702379,-0.2930178221988309,-0.051172020014124506,0.18630156975489728,0.056581179431145254,0.08135042251902115,-0.09304514040965554,0.2770298045954035,-0.3626724427426554,0.020859853818608887,0.4496667447938633,-0.7396583232245382,1.0,-0.5197835640942027,-0.48531046178824344,-0.42218307677744693,0.3161987765203019,0.07734494055255237,0.053438892922735313,-0.012215898109215306,-0.15184279886927993,-0.010311354642559266,-0.08118102308722931,-0.1154857059492356,-0.09603763537323202,-0.03910252262296155,-0.02154543859204413,0.2017903174527947,-0.001982757486063889,-0.1368534107790065,-0.002485079626807644,-0.12066390112301353,0.30136524270129333,0.057348009702303235,-0.10221702709937432,0.24252360405131806,-0.10868883719024132,-0.27483775064166327,-0.2582024857099691,0.030074475703467544,0.23043598086410194,0.08781110077990727,-0.012035762423981829,0.10113898149653135,-0.07944955754721551,0.052910335234672104,0.0011689252224661626,0.1494821502952832,-0.19129263441228278,0.35564773272496425,0.2935441591883315,0.12144533803162431,0.17137007209384142,-0.10137727410853921,-0.4837608063528993,-0.5505824850992713,-0.22916680544377815,-0.3132873036113767,-0.1340720127866461,-0.3359094338927798,0.2683981155887481,-0.12566635774241688,0.009330663547304953,0.1927001825316289
highway_steer_min_std_over_windows,0.05121246151408364,-0.40806278963258424,0.16552685550768115,-0.03689046753986324,-0.08927246034722494,-0.08042231748513273,0.1353402575119764,-0.12384830649979922,-0.0545410875098363,-0.012815861664129964,-0.19646905703048456,0.04708953071666628,-0.43123630236719124,0.13570576403104742,-0.10489452043757876,-0.17856333831461343,-0.2613177536271202,0.4217471449368628,-0.17017873343580422,-0.002525620934395406,-0.18112393988035302,-0.24942360513365225,0.05028594724322233,0.15921634081005367,0.14124150479938255,-0.07932972698045433,0.20146058573387157,0.015739831897587046,-0.18372825387703778,-0.17229464384491075,0.1702823191317282,0.09617517377009026,-0.01708650156943158,-0.08878360737529786,0.037885587517028904,0.06455638067858446,-0.42112053485786777,-0.10292163098285399,0.08040700073531112,0.12052115962648148,-0.24354781235055045,0.030443695183918578,0.28392752915235425,-0.03353872250316568,-0.126466573690396,0.12868124360324382,0.09698953171323078,-0.23032874844815407,0.0023440351372304813,-0.2112089629840462,-0.568771934410353,-0.4930712823891701,-0.048905867668152206,0.1446165121009956,-0.03572103169280032,-0.05237584105379251,0.33530847521714446,-0.6553575259846218,0.30059609543578286,-0.5197835640942027,1.0,0.03150404501778516,0.12550552267280168,-0.052308521751336746,-0.034856691912810156,-0.13008707854614152,0.05444624333002611,0.0907330060349974,0.10775821616647509,0.07799406559401799,-0.0021175527240646533,0.22099354031698631,0.31268474278406366,0.45349537783728205,-0.525744441135297,-0.23941753683152978,0.012257052146340996,0.17729426039708318,0.281805170477682,-0.004490248889532411,-0.3099486539366723,0.3758999106930439,-0.4205925153146963,0.4654277445528167,0.14330071557299423,0.40188089134367105,-0.024790274521128714,-0.0624194262883806,-0.13792851240596626,0.12077119754291564,-0.15462176474465972,0.14392579255139995,-0.12416757648110827,0.01002884913233567,-0.08275339871636271,0.5662909743037166,-0.5720022615131042,-0.155158693552384,0.07524584441597376,-0.2218017620311169,0.06776984665457232,0.0958522144797032,-0.039914242932553565,0.2734023566775063,0.10073878756199679,0.059135555061085386,0.4754214313465874,-0.5434257486579611,0.02490604291281111,-0.14950019049822855,-0.3930273382207377
highway_steer_max_mean_over_windows,-0.2951373953327484,0.28204761625784613,0.19650324211181658,-0.25656097576229514,0.3555124147662606,-0.2311859706571514,0.18765006613253665,-0.2594891832554576,0.029601185501446373,-0.14009052290270677,-0.03719217333396591,0.15104524783407292,0.27671313216478866,-0.26968680081486457,0.2707293347119226,-0.048669110317313385,-0.2044137366673342,0.10496514822220426,0.052978229594904044,-0.08135185024628498,0.04941447422576484,0.3595643851972937,0.3218936096037688,-0.12827021455867588,0.22670815019391213,-0.14646656579791462,-0.07220034029618502,0.3272018630085446,-0.31548127437831747,-0.25455893235642835,0.6213242534379285,0.30840018397931235,-0.38903591046783176,0.031544435407049924,-0.07160557849145045,0.2265389565083145,0.014612004066419828,0.08850133724461423,-0.23067860883022095,-0.08689254664438036,0.18737656397273492,-0.1114300593121154,-0.1709465356920144,0.08637307263415933,0.32381823081956645,0.5094603504564496,0.6156916324140492,0.5767387324759756,0.648475113819259,0.2370300589011417,-0.09143012545421067,0.2802669555177947,-0.18923925426314764,0.09547260781340024,-0.11032561247329752,0.5756090325396302,-0.14056981824508974,-0.24822606622232413,0.5830662602664545,-0.48531046178824344,0.03150404501778516,1.0,0.7825504701529983,0.09328165653106424,0.4998887415830481,0.48610625661643986,0.43632804236824463,0.3053725884947277,0.4532128154986671,0.3505746687563904,0.32899580094249875,0.41099086926149375,0.05573488910155746,-0.41301917291083784,-0.010719576102239866,0.29670277949612334,-0.0033275358318837715,-0.37249367596351457,0.13423718987369335,-0.2643621771287386,0.1452868119423303,-0.2057657367637145,-0.03326705854083634,-0.2524264377626163,0.1594509229006007,0.06166147848544568,-0.2297148428561845,0.2471267922166487,0.17730574527047133,0.20033717846857169,0.25218871609687066,0.06148595061627558,0.3708080778129225,0.03008125368864045,0.4477569295128622,-0.0978782931742301,-0.16066913554586384,-0.09422740901538075,-0.48429845032444396,0.06878905503447424,-0.12784584529493787,0.8974193370398479,0.889349172666035,0.21643344809175147,0.5453022001456654,0.28242782524641985,0.36450524728388056,-0.0027258328420322105,0.090052982803714,0.2595344625974923,0.010794911992573831
highway_steer_max_std_over_windows,-0.2629678168303221,-0.05885117482423766,0.347318916138516,-0.39154767577950295,0.31052321630758367,-0.15206841751206698,0.46033973818380525,-0.30865799410360584,0.03704993708720552,-0.14952599373626688,-0.2525793334802308,0.17638766547532658,0.18633107705415758,-0.06395387534678222,0.2591141005663277,0.0006602396146068173,-0.04996663796634525,0.030814977320465838,0.09807737266984017,0.04029579849481219,-0.011424059960370868,0.3664435121523375,0.19049397756288924,-0.06047120455562218,0.18187277106004746,-0.008419946758715716,0.15759299816359706,0.3639298815690935,-0.40193547609213226,-0.1479426341797839,0.4977599661483895,0.31794638827227334,-0.15788247025966776,0.12773593101945716,-0.10069545742511157,-0.0005454580632127203,0.05276065742694173,-0.0721852969663415,0.04816076188412144,-0.2597964472540046,0.29481433527425327,-0.16001810663881189,-0.24232436583928688,0.12868882147968888,0.0359046217497889,0.34311741263201795,0.5709603597303164,0.44523996830343043,0.5725153059164396,0.021529749024349613,-0.20121674973307369,0.018396585268215897,0.05759985897398255,0.025150156697312596,-0.06504946280087937,0.4630311947421297,0.0709894798447483,-0.3510519856227433,0.5789203514248868,-0.42218307677744693,0.12550552267280168,0.7825504701529983,1.0,0.023419264215310823,0.296360889561363,0.36271626464374174,0.09964308655859239,-0.014130029941092219,0.17456766217733696,0.0924290416383715,0.09925268724537588,0.07512666361184268,0.04774223171686302,-0.20592714626734623,-0.12417784230597968,0.1354920578913381,0.19013177799689301,-0.12084424293700305,0.29341493653011447,-0.32222171133164496,-0.03666033334004799,-0.19470359365632436,-0.021315315931484405,-0.049869238215459244,0.1890812575143335,0.2326031095913173,0.0861418716490034,0.16776077330904543,-0.01866548137726625,-0.06872333154966771,-0.01058596132241234,0.17393467478038713,0.3652764236890815,-0.17233505321316384,0.3316345568200403,-0.030469427308164106,-0.21550118322288805,-0.18527683203139947,-0.2673720556257907,-0.10935574109876145,0.17761592523169606,0.7394172035972082,0.6162403811412731,0.3206368694582893,0.3061331000516878,-0.02212434556921659,0.35684444060614534,-0.22087232020359152,0.19709799395523642,-0.013080442699604643,-0.07563055556444026
highway_steer_median_mean_over_windows,0.05736042093036976,0.007315753545701891,0.1812983593552995,-0.14511581582513483,-0.09057766903688912,-0.271407594324597,0.06108733398159254,0.13361283656120082,0.17870811602240855,0.056262692246086064,-0.42702884924150264,-0.013370481098953913,-0.32644046463703086,0.09334671466333688,-0.2322958086401251,0.030265873504531377,-0.1525359695296784,-0.19684525545473344,-0.011175538421224549,0.041106903910493306,0.05354386065967294,-0.029430751053500008,0.39129517528751834,0.009072793465897285,0.06173982834162246,-0.13778967110144713,-0.004688015525500504,0.44252396403510663,-0.17203411373994282,-0.1407416364323077,0.379775334946259,0.25662072073355074,0.022639903551518622,-0.00681570470736272,-0.4194258320654226,-0.014780615723257035,-0.3574690604970442,0.02432384117978766,-0.027455724579601652,0.191606217326474,-0.06083808414214848,-0.2075250327087082,0.1157506568880495,0.0349780697314537,0.187552284367045,-0.26926479109644536,0.03854843369553134,-0.004835173592851947,0.09508824881943863,-0.1853221776195603,-0.1315859990361275,-0.13720277100713513,0.1047210062664157,-0.1081990891133699,0.04402871649869549,0.016831646980156423,0.14521377400758678,0.0435788201790305,-0.4610661932181771,0.3161987765203019,-0.052308521751336746,0.09328165653106424,0.023419264215310823,1.0,0.31935647926165234,0.06266261987668997,0.37306588320151035,0.2274298522828343,0.11205973833898579,0.04874437775512682,0.34023211309040646,0.2370730395365164,-0.1964512598091431,-0.1501910664744343,-0.11944416726970804,0.3344192003983088,-0.2123109970305561,-0.3844430155545764,0.12125057362138275,0.20327882543000317,-0.008699582511516273,0.026506986407415584,0.0034999546558024076,0.06961459764926624,-0.7563139923833337,-0.5305414033804466,-0.5347451894188715,0.06416985548327417,0.04276411558306814,0.22198410915899644,0.16173909414908166,-0.4941403654855083,0.3973241006498496,0.4313145737777962,0.05000910475814046,-0.13473041581121892,0.07457186989976873,0.20486252763347226,-0.09404550540490315,0.3725874388706369,-0.3577798552573858,-0.04818053383895415,0.054465029992497256,0.163493210210254,-0.16636873774235453,0.023319047302859473,0.025714892944060652,0.008705337307871479,-0.0932769008750705,0.22796423636047214,-0.0707927703855893
highway_steer_q75_mean_over_windows,0.28557970954536144,-0.18894304719808327,0.06540262791595264,0.005656438842066795,0.23472102930598018,0.057436435128957214,0.023266750482061792,-0.08302706796582474,0.1453306063053356,-0.15353565854810006,-0.20736128473942336,-0.06516600973763986,-0.40303620403598905,0.18237263013871424,-0.21067054982078595,-0.1554841706019429,-0.20137611544073258,-0.17987393468831342,0.0928590411438221,-0.04440875567343169,-0.08628894476151665,0.2564254624549942,0.14963392461840405,0.04788843142224607,0.14246676338612144,-0.22647679809101337,-0.1350872953865761,0.3093484709382824,-0.2666653762964884,-0.024787358620808757,0.5562323218684433,0.06952996800474283,0.194703607927783,-0.17078091229454231,-0.3691819123715435,-0.09207673124349434,-0.4554341123876792,0.05101239428091835,-0.17819217223788172,-0.22525178283261593,0.11664095118179951,0.06706689814551053,-0.13623624894734968,-0.050232594200873434,0.44689850142621335,-0.0617526535810679,-0.01185010012049204,-0.038540201051692306,0.004087936415563506,-0.151736832845288,-0.2950380779834071,-0.15338797524267775,-0.09545934895259056,-0.05884836580915379,-0.06022212605350537,0.2165052099597357,-0.044870969944401005,-0.08582567208334639,0.3000634465587125,0.07734494055255237,-0.034856691912810156,0.4998887415830481,0.296360889561363,0.31935647926165234,1.0,0.7930249230675982,0.2851690424207305,-0.08330725003770362,0.20489292157110064,0.14254102542374777,0.07168113043033769,0.27234444946996605,0.06353430211425964,-0.0862355058639895,-0.21955419092249573,0.11858320345532711,-0.09905397788112245,-0.19155251781087906,0.140714031845455,0.279378529152123,-0.0795869932558341,-0.12251711903658549,-0.07870485354360347,0.045527505325594186,0.17980157751036968,0.20635065532441837,-0.45787726533965,0.10124097922028251,0.15530272956720415,0.04915217255903663,0.04677373660641278,-0.035239439916245764,0.4684646012499675,-0.03477585258404387,0.4071489488259314,0.02216102234981287,-0.09054375544102819,0.06484458154993414,-0.15120878418647626,0.04393081778083303,-0.299424637796648,0.46612135512115155,0.357129008560771,0.008212858505676664,-0.01796795811348316,-0.014759476939710841,0.2004570494701245,-0.08436911270379872,-0.11054789611829363,0.03795926762775775,-0.3265759049364725
highway_steer_q75_std_over_windows,0.219956843382322,-0.2343740207106558,0.1724273217398065,-0.06716381905387604,0.3464495118375161,-0.11227880858592115,0.23138456731640827,-0.44728659926381337,-0.015148404690041492,-0.052202093190901126,-0.09080480204907129,0.07552095071847464,-0.11993531708598915,0.1562154536383448,-0.06592864453836177,-0.24293066374612454,-0.18271686452204933,-0.14994966387165848,0.04332954262219788,-0.08990024400265144,0.005036845211335859,0.3445705804166216,0.11646663359563124,-0.06296229148573967,0.03686191527203112,0.049399809563484325,0.11544637131516011,0.17430993309282472,-0.15695307263450015,-0.09343576412230242,0.38221285001127575,-0.08353931896170173,0.06648215106017959,-0.12637273732910995,-0.16972787792701796,-0.0586002748544925,-0.10719856885188023,0.11663201765393702,-0.1713593173886474,-0.28623712001182194,0.23031024116584028,-0.0472931092396303,-0.22337701447534575,-0.11847237652916541,0.141613226884547,0.04656595368260574,0.25839743621723943,0.08508601312781157,0.1591453566191608,-0.02699100308499069,-0.04124110663300206,0.08411778896269848,-0.072245751917645,-0.055995427874082106,0.04817983101493084,0.275835793420876,0.034818744135950375,-0.04586919667664459,0.26425323903390235,0.053438892922735313,-0.13008707854614152,0.48610625661643986,0.36271626464374174,0.06266261987668997,0.7930249230675982,1.0,0.22918795675253875,-0.18030781869065882,0.33445912177217824,0.3812486112503557,0.0069929315602445035,0.2107826158202328,0.1601923108700706,-0.010374257020178287,-0.1202927116809703,-0.1480708531200631,-0.07484244836109526,-0.04440389516810893,0.22814357405225819,-0.17003555520510716,0.0542559124001758,-0.034018204492069805,-0.20067130905005937,-0.19550661980854345,0.1537690493385068,0.2082623697287633,0.009202474622606958,0.07270670023113775,0.26158228602089073,0.0675539332461145,-0.04681297527551757,0.1823867035607583,0.5741442431889723,-0.2997367582540444,0.6156174715123433,0.20590928720187351,-0.17986378117802287,-0.07956148887601404,-0.2858097061152451,-0.11637187874268451,-0.16487885765005017,0.6166662258657443,0.3289678442958563,-0.1831129318028341,0.2651589659586013,-0.05113486517871038,0.11405130913918729,-0.04762875928152495,0.13802354967229424,-0.08211805223554186,-0.12875424290856907
highway_throttle_mean_std_over_windows,0.07280056766033456,0.29626938302935085,0.06035968222201235,-0.16583138821215646,-0.0341553321968524,-0.381429442403928,-0.07477475469533663,-0.16613665558184834,0.17630810736798658,-0.15629634704763432,-0.10646447417810216,-0.04666875322626527,0.06853096119236345,-0.3311553557012071,-0.22062856009941026,-0.37139234935791754,-0.6543068546256664,0.35159621648954864,-0.1895866677669418,-0.4151275140484134,-0.05709443203532237,-0.14903145185777086,0.23187907928781062,-0.04907501920837533,-0.018531932269731904,-0.1695731582999207,-0.0770174674453632,0.4291001975985858,-0.31653622634523904,-0.269949036705547,0.5506496701638615,0.25038856649663127,-0.4426335878435305,0.11247831226771776,0.09343055609333051,0.6305405794242989,-0.07626379843110209,0.23788973341701017,-0.23683495475387212,0.3396492178042634,-0.39378869853679854,0.1308789219191836,0.341155653983215,-0.024911113566382242,0.4933532131871041,0.26050742663024506,0.27478474138058256,0.33094305585757816,0.36000804867556563,0.22948472905475553,-0.17946524139083095,0.17558841346790535,-0.1221212185262114,0.1848306737591113,-0.13037700842658687,0.028049529815232656,0.054124848178481996,-0.2379752315910173,-0.07073912586256358,-0.012215898109215306,0.05444624333002611,0.43632804236824463,0.09964308655859239,0.37306588320151035,0.2851690424207305,0.22918795675253875,1.0,0.7928054317442882,0.7455202312011744,0.612243114938909,0.7984873281032897,0.8852172317821445,-0.2632924504373619,-0.23963864854826922,-0.2939695323783808,0.3920293972131866,-0.4594867188145002,-0.5734466914893269,-0.17549166050762335,0.019317036251442855,0.018731834496910647,0.18566216759954743,-0.3804850296475131,-0.03748056956786072,-0.20006839716307726,-0.17678833567671431,-0.28101766309838366,0.1373844382595792,0.4374902511447415,0.8634573100242883,0.39661832154133975,-0.3449062352835198,0.4086505927649538,0.5203402040895672,0.32687756039721155,0.09190749209042468,-0.30168934888887045,-0.12604124408043169,-0.4277319159027886,0.4906198815730796,-0.6962022454913737,0.4024326804351497,0.440795463203857,0.18254787327150107,0.5079717529756509,0.5951943664816632,0.3269394990776679,0.02785687309768891,-0.18174586875691348,0.5746864250838226,0.07822783559815183
highway_throttle_std_mean_over_windows,-0.12989227611623005,0.42300019067427186,-0.05047155382403487,-0.20120729035151566,-0.0984876312079582,-0.4705038605215158,-0.17525610688403848,0.010566242133985396,0.11802713214144302,-0.1508413404839299,-0.0005245639022364407,-0.08043478429406163,0.22101923134777837,-0.5383626836157829,-0.11428065841656034,-0.05660494703675368,-0.43612599102708255,0.5675838461910361,-0.24344412937574997,-0.5185399243142279,-0.06197294153971261,-0.3101505673535155,0.16971422723331406,-0.13982140878333438,-0.07753362517880814,-0.2164372294157958,-0.19332925848399554,0.22767171693346108,-0.23887416448076673,-0.2721337803672431,0.3725746389268354,0.2870013316621132,-0.6793191604708754,0.2713570460138083,0.21710814132079703,0.6958545557528991,-0.0037323825552128894,0.2169107679090963,-0.31730090587033266,0.1915632591401184,-0.42004669565214015,0.011230269102563056,0.3466169629267039,-0.20845071794253303,0.35197063391270716,0.3675149395844999,0.26034303610631143,0.4310692151567296,0.3751680679771341,0.36423930823706024,-0.10637320996629897,0.2223404484129278,-0.1445490462067628,0.23653812881896893,-0.17641597825048952,0.05495746750665715,-0.058667986591784314,-0.2463209675244491,-0.08837694368056347,-0.15184279886927993,0.0907330060349974,0.3053725884947277,-0.014130029941092219,0.2274298522828343,-0.08330725003770362,-0.18030781869065882,0.7928054317442882,1.0,0.6761487396861159,0.4810716907415831,0.7575539995286492,0.7829669101561753,-0.1476127249826326,-0.3385316133385104,-0.17596435360344692,0.5536488652850069,-0.275014211373629,-0.6610800627668654,-0.2539355470128482,-0.07899276163134732,-0.09091774871774035,0.08581545916883851,-0.20320292846456905,-0.04647545068116855,-0.21956712058868386,-0.2522078659397436,-0.22365109393144747,0.10628121390129112,0.3930702952528927,0.879830004246792,0.45639739999969053,-0.33069173046558614,-0.02562936447229169,0.7202326429243587,0.093521258159753,-0.12824939737037466,-0.11760280863668789,-0.02127543618016108,-0.27106826803134504,0.44971835148477274,-0.5931022380817589,0.18760649096196824,0.44890968089497146,0.17259512061168178,0.5186776678445789,0.7733384027346648,0.2690657418269551,0.0608650018379067,-0.12140794024438978,0.7076099985991136,0.21555511449677267
highway_throttle_std_std_over_windows,-0.07185700172638518,0.33968572665780833,0.039607400365073125,-0.16089403852257078,0.07306714134794733,-0.5100940733801416,0.041698464376809276,-0.3510242219107985,-0.07440320332988117,-0.23236908471438583,-0.05173708217558176,-0.019354537673952732,0.1230035032919405,-0.16665107879773505,-0.35647655927068816,-0.26266668837694734,-0.48229105895464325,0.4688403794653508,-0.2759747382519615,-0.44228959350550245,-0.0135578526934078,-0.13695143691426864,0.24823759989648847,-0.14099477080639217,-0.002589221332222704,-0.063985881419787,0.038074253678380014,0.05285633030123857,-0.3230064424486434,-0.32317531405051914,0.33494429024053995,0.013416836991144895,-0.4133415925392627,0.037717734946054765,0.2333792853501084,0.5787733634369806,0.07376740915618687,0.16121873236786152,-0.17869430517708473,0.060215395871027845,-0.08907636987470409,-0.17338073765674855,0.098229365742343,-0.39321850710827516,0.31134254421613805,0.4393003557103934,0.3887840110277193,0.4570529212265494,0.3804723224829597,0.3200398809189896,0.0105044799118036,0.29152072987129557,-0.17470309840575768,0.16014872098186306,-0.13020124029164873,0.3303975976340481,-0.038420864873895684,-0.1237693914280958,-0.04453711371094906,-0.010311354642559266,0.10775821616647509,0.4532128154986671,0.17456766217733696,0.11205973833898579,0.20489292157110064,0.33445912177217824,0.7455202312011744,0.6761487396861159,1.0,0.8640327292736216,0.3502139856384566,0.8353638372543775,0.2216980015245742,-0.3087483553815528,0.0059602893952172276,0.2639319146420007,-0.19853611215932385,-0.524617275841756,-0.012073903628440118,-0.3103020053505994,0.16547405371798418,-0.053872876688983,-0.19441224945752375,-0.34623775360291414,-0.1038657671789886,-0.11785973584881182,0.09836004646327023,0.2549207783031204,0.34579607130702344,0.7722252595936315,0.2568891238554412,0.18173918404550599,0.13777371641883301,0.1955509311065611,0.6878213982730499,0.015267551987227962,-0.08580401477871447,-0.04623044912317957,-0.4636377431140561,0.2589637921385523,-0.4399264146392694,0.44449678842562035,0.43964544485438145,-0.04768777532658096,0.7898861195019786,0.6285555161370265,0.1273360096248017,0.23776503725035295,0.12380041082930482,0.5020100512494923,0.2802441602555674
highway_throttle_min_std_over_windows,-0.10329583323685824,0.2694650257050724,-0.0074634502890174315,0.10650614058466414,-0.02472829266398243,-0.46250666640170124,-0.032859447659871505,-0.34325729700131646,-0.15534751471545444,0.10204334826874299,0.09630465265777334,0.1251342452672927,0.25959014660207386,-0.20816498520736482,-0.19390437537585986,-0.4019855359517241,-0.3858305702544433,0.36243277871874324,-0.3534090196360515,-0.28001226921735944,-0.137611626231344,0.01489301065496653,0.16293038181337566,-0.06257272270321132,0.06725581510150312,0.12221051895563,0.07102779828806,-0.05763264127389618,-0.0039819743604231125,-0.3821857580217039,0.19210269410997427,-0.09354687643367536,-0.3607237732748005,0.05914431605610501,0.3792245076323369,0.47760383675116264,0.23695686131390778,0.02713671172028664,-0.06735692536543834,-0.05513505142496294,0.02604444193982759,-0.14157979718537023,-0.004144858367375003,-0.40606676664731484,0.15477280142771402,0.3197122014527753,0.445936465114805,0.464666357171491,0.44680109754718184,0.4200255828820656,0.14410613514161982,0.4330946492693998,-0.06504927276221956,0.349300404690964,0.039237440767918505,0.2548218216274965,0.11226844940009126,-0.06112246659182394,-0.041240890374194095,-0.08118102308722931,0.07799406559401799,0.3505746687563904,0.0924290416383715,0.04874437775512682,0.14254102542374777,0.3812486112503557,0.612243114938909,0.4810716907415831,0.8640327292736216,1.0,0.2424598440376744,0.621745603121185,0.20081334498276154,-0.20052799479920197,0.049451877628987694,0.15342126538721929,-0.10482997846580377,-0.471001217423637,0.03892703326979655,-0.4223761459621317,0.14349681894099636,0.006798938128771708,-0.1989187645815598,-0.3506056456577758,-0.11363292725984486,-0.09648407876823681,0.1736995804534881,0.09907435099575625,0.2975694423325339,0.6154021616890459,0.20033451060350113,0.19441167224754977,0.2057025802581298,0.02227917640510233,0.6063302262433701,0.038684301402147944,-0.05084275091428962,-0.14397630797031394,-0.29853542703249136,0.058191397302004746,-0.39845009439203083,0.4415884657108051,0.42383751352603527,-0.26383673759888937,0.8077128524870048,0.5928072149043704,0.034087995607119316,0.24067616276222142,0.28447088997820585,0.48027901776342946,0.3759885602601087
