feature,between_class_var,dropped
city_throttle_active_ratio_mean_over_windows,0.024391041240805423,False
city_throttle_active_ratio_std_over_windows,0.01719129121250825,False
city_throttle_zero_ratio_mean_over_windows,0.004346841338836127,True
city_throttle_zero_ratio_std_over_windows,0.012940509473699666,False
city_throttle_active_mean_mean_over_windows,0.029984231080034007,False
city_throttle_active_mean_std_over_windows,0.00776010220559137,True
city_throttle_active_std_mean_over_windows,0.033813066290606236,False
city_throttle_active_std_std_over_windows,0.19085522950371578,False
city_brake_active_ratio_mean_over_windows,0.040147873490797,False
city_brake_active_ratio_std_over_windows,0.01725621061210804,False
city_brake_zero_ratio_mean_over_windows,0.09205929214290867,False
city_brake_zero_ratio_std_over_windows,0.05654750038884063,False
city_brake_active_mean_mean_over_windows,0.17938590734944185,False
city_brake_active_mean_std_over_windows,0.25112963181605397,False
city_brake_active_std_mean_over_windows,0.061091650121168115,False
city_brake_active_std_std_over_windows,0.10670822022149956,False
city_steer_diff_mean_mean_over_windows,0.13489293004170552,False
city_steer_diff_mean_std_over_windows,0.06254408559458725,False
city_steer_diff_std_mean_over_windows,0.17429728312576992,False
city_steer_diff_std_std_over_windows,0.21977242387596269,False
city_steer_diff_abs_mean_mean_over_windows,0.13166996866101643,False
city_steer_diff_abs_mean_std_over_windows,0.11993841614385681,False
city_throttle_diff_mean_mean_over_windows,0.12057221689754116,False
city_throttle_diff_mean_std_over_windows,0.10052333729989152,False
city_throttle_diff_std_mean_over_windows,0.07616672541070074,False
city_throttle_diff_std_std_over_windows,0.17209657313341567,False
city_throttle_diff_abs_mean_mean_over_windows,0.06395981529505446,False
city_throttle_diff_abs_mean_std_over_windows,0.09762856841766537,False
city_brake_diff_mean_mean_over_windows,0.1849878751760755,False
city_brake_diff_mean_std_over_windows,0.02509947969726048,False
city_brake_diff_std_mean_over_windows,0.05482538199739523,False
city_brake_diff_std_std_over_windows,0.01895471326864719,False
city_brake_diff_abs_mean_mean_over_windows,0.05201229313755462,False
city_brake_diff_abs_mean_std_over_windows,0.02520658225045054,False
highway_n_samples_mean_over_windows,0.21572263855740542,False
highway_n_samples_std_over_windows,0.2979289736782875,False
highway_duration_sec_mean_over_windows,0.23354430690049247,False
highway_duration_sec_std_over_windows,0.29622311236555815,False
highway_sampling_rate_hz_mean_over_windows,0.03168932167012873,False
highway_sampling_rate_hz_std_over_windows,0.007894237526541297,True
highway_steer_mean_mean_over_windows,0.03518721519901593,False
highway_steer_mean_std_over_windows,0.02369520202266398,False
highway_steer_std_mean_over_windows,0.03536549870702115,False
highway_steer_std_std_over_windows,0.0957611950123538,False
highway_steer_min_mean_over_windows,0.053237659238382404,False
highway_steer_min_std_over_windows,0.0681524116627974,False
highway_steer_max_mean_over_windows,0.03770974566723677,False
highway_steer_max_std_over_windows,0.05074591034431098,False
highway_steer_median_mean_over_windows,0.005088994105221055,True
highway_steer_median_std_over_windows,0.008160204815191899,True
highway_steer_q25_mean_over_windows,0.019015917774220292,False
highway_steer_q25_std_over_windows,0.04186042607697988,False
highway_steer_q75_mean_over_windows,0.023502856570299196,False
highway_steer_q75_std_over_windows,0.021035096120102598,False
highway_throttle_mean_mean_over_windows,0.0014574261561990732,True
highway_throttle_mean_std_over_windows,0.028813246134897268,False
highway_throttle_std_mean_over_windows,0.01567860714005053,False
highway_throttle_std_std_over_windows,0.12102676713361835,False
highway_throttle_min_mean_over_windows,0.01754742041308365,False
highway_throttle_min_std_over_windows,0.03687887162817929,False
highway_throttle_max_mean_over_windows,0.017158032051527463,False
highway_throttle_max_std_over_windows,0.02367674587097848,False
highway_throttle_median_mean_over_windows,0.011665371359121404,False
highway_throttle_median_std_over_windows,0.011136966755566384,False
highway_throttle_q25_mean_over_windows,0.0002345015379264489,True
highway_throttle_q25_std_over_windows,0.04900146414797278,False
highway_throttle_q75_mean_over_windows,0.164218843479139,False
highway_throttle_q75_std_over_windows,0.25905697821614865,False
highway_brake_mean_mean_over_windows,0.06535210268250999,False
highway_brake_mean_std_over_windows,0.056932557335570184,False
highway_brake_std_mean_over_windows,0.06608088987705828,False
highway_brake_std_std_over_windows,0.0731135222738851,False
highway_brake_min_mean_over_windows,0.04413735031454892,False
highway_brake_min_std_over_windows,0.06609637263728801,False
highway_brake_max_mean_over_windows,0.027888744976325076,False
highway_brake_max_std_over_windows,0.029177734717338158,False
highway_brake_median_mean_over_windows,0.007108407760806734,True
highway_brake_median_std_over_windows,0.03480637726669358,False
highway_brake_q25_mean_over_windows,0.07569997404489993,False
highway_brake_q25_std_over_windows,0.09823430133493473,False
highway_brake_q75_mean_over_windows,0.015730048612678158,False
highway_brake_q75_std_over_windows,0.012472354783810558,False
highway_steer_abs_mean_mean_over_windows,0.0253656476747283,False
highway_steer_abs_mean_std_over_windows,0.038141615658531955,False
highway_steer_abs_std_mean_over_windows,0.024140389529664703,False
highway_steer_abs_std_std_over_windows,0.10045713547206102,False
highway_steer_pos_ratio_mean_over_windows,0.22393364328953907,False
highway_steer_pos_ratio_std_over_windows,0.03225044256380695,False
highway_steer_neg_ratio_mean_over_windows,0.2245394276815244,False
highway_steer_neg_ratio_std_over_windows,0.03281486978793967,False
highway_steer_zero_ratio_mean_over_windows,0.03555436508555289,False
highway_steer_zero_ratio_std_over_windows,0.0341368943925221,False
highway_steer_signchange_rate_mean_over_windows,0.0028027775457533572,True
highway_steer_signchange_rate_std_over_windows,0.701599416413203,False
highway_throttle_active_ratio_mean_over_windows,0.0033551203908872896,True
highway_throttle_active_ratio_std_over_windows,0.07350309737516685,False
highway_throttle_zero_ratio_mean_over_windows,0.03917297148554743,False
highway_throttle_zero_ratio_std_over_windows,0.04789356361264218,False
highway_throttle_active_mean_mean_over_windows,0.03944122433410662,False
highway_throttle_active_mean_std_over_windows,0.0929418362477315,False
highway_throttle_active_std_mean_over_windows,0.02999922477550012,False
highway_throttle_active_std_std_over_windows,0.029012304316971795,False
highway_brake_active_ratio_mean_over_windows,0.08950779124573138,False
highway_brake_active_ratio_std_over_windows,0.10888753866118706,False
highway_brake_zero_ratio_mean_over_windows,0.04584969831916451,False
highway_brake_zero_ratio_std_over_windows,0.12187622144311612,False
highway_brake_active_mean_mean_over_windows,0.03907013935559724,False
highway_brake_active_mean_std_over_windows,0.03614879348452978,False
highway_brake_active_std_mean_over_windows,0.1533035663411865,False
highway_brake_active_std_std_over_windows,0.14968637571600898,False
highway_steer_diff_mean_mean_over_windows,0.028543107655963233,False
highway_steer_diff_mean_std_over_windows,0.09357821745563757,False
highway_steer_diff_std_mean_over_windows,0.039213018727930184,False
highway_steer_diff_std_std_over_windows,0.02772178151955363,False
highway_steer_diff_abs_mean_mean_over_windows,0.029826111682085522,False
highway_steer_diff_abs_mean_std_over_windows,0.008521436152004786,True
highway_throttle_diff_mean_mean_over_windows,0.02083121818245994,False
highway_throttle_diff_mean_std_over_windows,0.006491327268143311,True
highway_throttle_diff_std_mean_over_windows,0.038999207673771255,False
highway_throttle_diff_std_std_over_windows,0.08713686802106312,False
highway_throttle_diff_abs_mean_mean_over_windows,0.06169781489254002,False
highway_throttle_diff_abs_mean_std_over_windows,0.0774891655005039,False
highway_brake_diff_mean_mean_over_windows,0.2341006520943927,False
highway_brake_diff_mean_std_over_windows,0.1222488304256488,False
highway_brake_diff_std_mean_over_windows,0.020480203639418593,False
highway_brake_diff_std_std_over_windows,0.008473656645059691,True
highway_brake_diff_abs_mean_mean_over_windows,0.05838525721606847,False
highway_brake_diff_abs_mean_std_over_windows,0.07494242355202418,False
