feature,between_class_var,dropped
highway_throttle_zero_ratio_mean_over_windows,0.03337551305348105,False
highway_throttle_zero_ratio_std_over_windows,0.07131959566817285,False
highway_throttle_active_mean_mean_over_windows,0.08465107440026244,False
highway_throttle_active_mean_std_over_windows,0.028787944137443865,False
highway_throttle_active_std_mean_over_windows,0.012948125999246511,False
highway_throttle_active_std_std_over_windows,0.10644902605698169,False
highway_brake_active_ratio_mean_over_windows,0.18752064381192343,False
highway_brake_active_ratio_std_over_windows,0.18904673089981838,False
highway_brake_zero_ratio_mean_over_windows,0.01883792506199628,False
highway_brake_zero_ratio_std_over_windows,0.04230711344677709,False
highway_brake_active_mean_mean_over_windows,0.11292014011715976,False
highway_brake_active_mean_std_over_windows,0.0889598693681386,False
highway_brake_active_std_mean_over_windows,0.09064088000633923,False
highway_brake_active_std_std_over_windows,0.014550225011759078,False
highway_steer_diff_mean_mean_over_windows,0.007957292355998936,True
highway_steer_diff_mean_std_over_windows,0.17720258243054784,False
highway_steer_diff_std_mean_over_windows,0.06707242277804565,False
highway_steer_diff_std_std_over_windows,0.0045890064483082565,True
highway_steer_diff_abs_mean_mean_over_windows,0.06387656223713001,False
highway_steer_diff_abs_mean_std_over_windows,0.00645312599339456,True
highway_throttle_diff_mean_mean_over_windows,0.0478743928932174,False
highway_throttle_diff_mean_std_over_windows,0.0721482005763101,False
highway_throttle_diff_std_mean_over_windows,0.009294157787684795,True
highway_throttle_diff_std_std_over_windows,0.10567325703105487,False
highway_throttle_diff_abs_mean_mean_over_windows,0.03885162292606316,False
highway_throttle_diff_abs_mean_std_over_windows,0.0515336360153202,False
highway_brake_diff_mean_mean_over_windows,0.13954133311197037,False
highway_brake_diff_mean_std_over_windows,0.11690277656819575,False
highway_brake_diff_std_mean_over_windows,0.02467677518615287,False
highway_brake_diff_std_std_over_windows,0.1373720880274877,False
highway_brake_diff_abs_mean_mean_over_windows,0.08786824581778957,False
highway_brake_diff_abs_mean_std_over_windows,0.1374835130622155,False
