feature,between_class_var,dropped
city_brake_q75_mean_over_windows,0.0,True
city_brake_q75_std_over_windows,0.0,True
city_steer_abs_mean_mean_over_windows,0.016401304644235976,False
city_steer_abs_mean_std_over_windows,0.04920291303717701,False
city_steer_abs_std_mean_over_windows,0.1212555182022429,False
city_steer_abs_std_std_over_windows,0.057082708365854426,False
city_steer_pos_ratio_mean_over_windows,0.10255081007275538,False
city_steer_pos_ratio_std_over_windows,0.14023072336541764,False
city_steer_neg_ratio_mean_over_windows,0.10215620208323117,False
city_steer_neg_ratio_std_over_windows,0.13984865368981336,False
city_steer_zero_ratio_mean_over_windows,0.1216202332803901,False
city_steer_zero_ratio_std_over_windows,0.20652642977458308,False
city_steer_signchange_rate_mean_over_windows,0.09521918091424823,False
city_steer_signchange_rate_std_over_windows,0.02297902362116815,False
city_throttle_active_ratio_mean_over_windows,0.017997273945104093,False
city_throttle_active_ratio_std_over_windows,0.012382852084259351,False
city_throttle_zero_ratio_mean_over_windows,0.002901217132407387,True
city_throttle_zero_ratio_std_over_windows,0.025726703144276598,False
city_throttle_active_mean_mean_over_windows,0.01076198073800883,False
city_throttle_active_mean_std_over_windows,0.2221637217584428,False
city_throttle_active_std_mean_over_windows,0.019505318275111136,False
city_throttle_active_std_std_over_windows,0.2673618751252899,False
city_brake_active_ratio_mean_over_windows,0.03297484492908338,False
city_brake_active_ratio_std_over_windows,0.00558973237686257,True
city_brake_zero_ratio_mean_over_windows,0.09859668751074065,False
city_brake_zero_ratio_std_over_windows,0.06966638143883981,False
city_brake_active_mean_mean_over_windows,0.2719750388379251,False
city_brake_active_mean_std_over_windows,0.27841008979875925,False
city_brake_active_std_mean_over_windows,0.131388174956864,False
city_brake_active_std_std_over_windows,0.15357025432679794,False
city_steer_diff_mean_mean_over_windows,0.0005032446257351332,True
city_steer_diff_mean_std_over_windows,0.00808180506178383,True
city_steer_diff_std_mean_over_windows,0.1740222786870804,False
city_steer_diff_std_std_over_windows,0.1903498176602533,False
city_steer_diff_abs_mean_mean_over_windows,0.13854142560960822,False
city_steer_diff_abs_mean_std_over_windows,0.14953587983368874,False
city_throttle_diff_mean_mean_over_windows,0.1450976229730296,False
city_throttle_diff_mean_std_over_windows,0.14422245578135742,False
city_throttle_diff_std_mean_over_windows,0.05036478440448959,False
city_throttle_diff_std_std_over_windows,0.04966256336393203,False
city_throttle_diff_abs_mean_mean_over_windows,0.04302354688341032,False
city_throttle_diff_abs_mean_std_over_windows,0.004155162706827079,True
city_brake_diff_mean_mean_over_windows,0.09393356593552188,False
city_brake_diff_mean_std_over_windows,0.05372966617551046,False
city_brake_diff_std_mean_over_windows,0.043884754418143185,False
city_brake_diff_std_std_over_windows,0.32098082081739554,False
city_brake_diff_abs_mean_mean_over_windows,0.026844200370885325,False
city_brake_diff_abs_mean_std_over_windows,0.48081613248163707,False
highway_n_samples_mean_over_windows,0.05245412150440466,False
highway_n_samples_std_over_windows,0.10207886316718832,False
highway_duration_sec_mean_over_windows,0.051640139187971695,False
highway_duration_sec_std_over_windows,0.10244171517475766,False
highway_sampling_rate_hz_mean_over_windows,0.01786508930847837,False
highway_sampling_rate_hz_std_over_windows,0.03252867822020491,False
highway_steer_mean_mean_over_windows,0.03546078163712994,False
highway_steer_mean_std_over_windows,0.0359249916133591,False
highway_steer_std_mean_over_windows,0.06310682968124157,False
highway_steer_std_std_over_windows,0.053943232905855835,False
highway_steer_min_mean_over_windows,0.05257241082364366,False
highway_steer_min_std_over_windows,0.0015163128629116036,True
highway_steer_max_mean_over_windows,0.07099723221191304,False
highway_steer_max_std_over_windows,0.021457637092599142,False
highway_steer_median_mean_over_windows,0.1522847340430205,False
highway_steer_median_std_over_windows,0.01966183771377251,False
highway_steer_q25_mean_over_windows,0.017270425353394916,False
highway_steer_q25_std_over_windows,0.012568590588994275,False
highway_steer_q75_mean_over_windows,0.007099063162576559,True
highway_steer_q75_std_over_windows,0.06069824060731961,False
highway_throttle_mean_mean_over_windows,0.00023835908372179322,True
highway_throttle_mean_std_over_windows,0.034620285563995004,False
highway_throttle_std_mean_over_windows,0.0288382813646644,False
highway_throttle_std_std_over_windows,0.13042879671357477,False
highway_throttle_min_mean_over_windows,0.03572898946053585,False
highway_throttle_min_std_over_windows,0.10816705734970876,False
highway_throttle_max_mean_over_windows,0.0,True
highway_throttle_max_std_over_windows,0.0,True
highway_throttle_median_mean_over_windows,0.05021049421496132,False
highway_throttle_median_std_over_windows,0.11762179096998977,False
highway_throttle_q25_mean_over_windows,0.0034299906158013664,True
highway_throttle_q25_std_over_windows,0.1395996235923478,False
highway_throttle_q75_mean_over_windows,0.058354735191003634,False
highway_throttle_q75_std_over_windows,0.06608442873989945,False
highway_brake_mean_mean_over_windows,0.05841512521114789,False
highway_brake_mean_std_over_windows,0.060867073689315994,False
highway_brake_std_mean_over_windows,0.08808790046540504,False
highway_brake_std_std_over_windows,0.06085630780001047,False
highway_brake_min_mean_over_windows,0.043303856933507426,False
highway_brake_min_std_over_windows,0.04196454898309665,False
highway_brake_max_mean_over_windows,0.0,True
highway_brake_max_std_over_windows,0.0,True
highway_brake_median_mean_over_windows,0.013071840011122172,False
highway_brake_median_std_over_windows,0.010303899368101535,False
highway_brake_q25_mean_over_windows,0.0332652185097118,False
highway_brake_q25_std_over_windows,0.03230498612984808,False
highway_brake_q75_mean_over_windows,0.0538205980066445,False
highway_brake_q75_std_over_windows,0.054452158646188964,False
highway_steer_abs_mean_mean_over_windows,0.03638482897338355,False
highway_steer_abs_mean_std_over_windows,0.024045245368422962,False
highway_steer_abs_std_mean_over_windows,0.05982630905556659,False
highway_steer_abs_std_std_over_windows,0.05231833990204919,False
highway_steer_pos_ratio_mean_over_windows,0.1847506017433797,False
highway_steer_pos_ratio_std_over_windows,0.14449261646659328,False
highway_steer_neg_ratio_mean_over_windows,0.18526049770387293,False
highway_steer_neg_ratio_std_over_windows,0.14505001559587988,False
highway_steer_zero_ratio_mean_over_windows,0.033377323233541936,False
highway_steer_zero_ratio_std_over_windows,0.03295136928847355,False
highway_steer_signchange_rate_mean_over_windows,0.004933033755299646,True
highway_steer_signchange_rate_std_over_windows,0.29134426228216803,False
highway_throttle_active_ratio_mean_over_windows,0.014474900883426985,False
highway_throttle_active_ratio_std_over_windows,0.24729228167735365,False
highway_throttle_zero_ratio_mean_over_windows,0.011944379641296958,False
highway_throttle_zero_ratio_std_over_windows,0.022152722988638098,False
highway_throttle_active_mean_mean_over_windows,0.04431635129165584,False
highway_throttle_active_mean_std_over_windows,0.05104404164625519,False
highway_throttle_active_std_mean_over_windows,0.021340603600827394,False
highway_throttle_active_std_std_over_windows,0.04960461243471498,False
highway_brake_active_ratio_mean_over_windows,0.07883618540398671,False
highway_brake_active_ratio_std_over_windows,0.047287692009586914,False
highway_brake_zero_ratio_mean_over_windows,0.036909040917271006,False
highway_brake_zero_ratio_std_over_windows,0.0667567575444405,False
highway_brake_active_mean_mean_over_windows,0.0350109558271151,False
highway_brake_active_mean_std_over_windows,0.02832007241869241,False
highway_brake_active_std_mean_over_windows,0.18816358643377154,False
highway_brake_active_std_std_over_windows,0.007541967416140938,True
highway_steer_diff_mean_mean_over_windows,0.04452391065388497,False
highway_steer_diff_mean_std_over_windows,0.045168671906642505,False
highway_steer_diff_std_mean_over_windows,0.053463634313144104,False
highway_steer_diff_std_std_over_windows,0.016347090493490306,False
highway_steer_diff_abs_mean_mean_over_windows,0.03777284881862872,False
highway_steer_diff_abs_mean_std_over_windows,0.024373237252905626,False
highway_throttle_diff_mean_mean_over_windows,0.6484432413427142,False
highway_throttle_diff_mean_std_over_windows,0.5109577923324918,False
highway_throttle_diff_std_mean_over_windows,0.052034315970057074,False
highway_throttle_diff_std_std_over_windows,0.07331650156493671,False
highway_throttle_diff_abs_mean_mean_over_windows,0.08142140944722637,False
highway_throttle_diff_abs_mean_std_over_windows,0.038735208159051855,False
highway_brake_diff_mean_mean_over_windows,0.3279434505686563,False
highway_brake_diff_mean_std_over_windows,0.1929379667010431,False
highway_brake_diff_std_mean_over_windows,0.019568683209154995,False
highway_brake_diff_std_std_over_windows,0.07239120056541197,False
highway_brake_diff_abs_mean_mean_over_windows,0.08129824211397457,False
highway_brake_diff_abs_mean_std_over_windows,0.16264806739614393,False
